B,C,D,E,F,G,H,I,J,Response
-9.260772787,-0.657938923,0.463634764,0.101061781,-0.008254566,1.156226125,0.16258986,medium,no,-0.438656436
-85.01670545,-0.525179254,0.09591722,0.909956819,3.207291533,-0.608077285,-0.790251685,low,no,0.770865987
65.59863093,0.847264471,1.364620921,0.402604472,-0.259549369,-0.141351884,-0.594239385,medium,no,0.839616642
161.9370147,-0.090610196,-1.413425266,0.279454577,-0.619870564,0.001854143,-0.766219298,high,yes,1.012833147
-98.1804083,0.101109101,-1.390945545,-1.590779222,-1.030812015,0.616210091,-0.020850041,medium,yes,-1.228782349
188.0226674,-0.449428894,1.378912125,0.311104535,-0.408898009,0.798436932,1.001272962,high,no,0.959368166
29.97249317,-0.81830346,-0.535734637,-0.940409671,0.759776939,0.126666202,-0.803452576,medium,no,1.921270514
66.57179435,3.968862476,1.335223398,-0.073227341,-0.712931696,-1.16539124,1.257208965,low,no,1.242842857
-51.80066297,1.116528352,-1.167253454,-0.70584997,0.641067801,0.320813269,-1.946869762,medium,no,1.346983942
224.0805978,-0.913369929,-0.595540161,2.015069163,-0.089115687,0.086628093,0.750671596,high,no,0.507690709
-122.8347367,-1.042678399,-0.804665092,0.310076882,1.175826859,0.1509335,-0.005345207,low,yes,-0.180498761
148.5468829,1.020671134,-0.10027591,-0.526157842,0.743514869,0.098819023,0.362665535,high,no,0.478065516
-69.57819941,0.73655533,0.588150238,0.33168861,-1.093116827,3.247407506,-1.496367141,medium,yes,-0.790216361
155.1800728,0.851668751,-0.179529432,1.722991322,-0.754858032,-0.413529384,0.334541549,medium,yes,1.432675569
24.21023302,0.010840518,-0.201935593,-1.435733378,-1.431993887,0.13448733,1.037303929,medium,no,0.188715773
-130.0659364,0.32362645,-0.975263319,-0.610975982,0.541975672,1.075730843,-0.84785024,medium,no,-1.950520036
-1.946604527,1.387329694,0.793261742,-0.789163095,1.139757627,1.560220804,0.380130843,medium,no,0.30637549
104.6362608,0.080016533,0.515861695,0.001906977,1.626021168,-1.82583701,0.181738417,high,no,0.34327081
83.42255624,-0.404801566,0.0740804,0.033432587,-0.029097149,-1.760557326,1.941551148,medium,no,0.534000771
-7.35333909,0.304435932,1.450084952,0.441575556,-0.55193357,0.887980266,-0.033014928,medium,yes,0.150684974
-53.39998116,1.681703842,1.347933887,-2.663546889,-1.329859079,-0.67797396,0.623198085,low,no,0.693159219
-105.74918,1.406886876,-0.244880713,-2.209481629,0.35710722,0.514820692,-0.159763078,medium,no,-0.763247173
151.2371012,1.478920009,0.683384599,2.592961396,-1.213862089,-0.6199492,0.224907949,medium,no,0.532585341
33.52197201,-1.947080379,0.908244501,0.931224823,0.12899386,0.443924443,0.412465877,medium,no,-0.113756747
-203.2956131,-0.456113421,0.919841385,1.213187814,-1.778599475,-2.1784906,-0.065546099,low,no,-0.203129812
-60.86439091,1.007278381,-0.080454354,-2.25183149,-1.094666828,-1.970157882,-1.727950859,low,no,1.964300542
-181.6780643,1.569780473,0.252196385,-0.007456937,0.171490287,-0.340065434,-1.679606886,low,no,-0.806090624
-20.07275603,0.253456839,0.628254153,-0.515824388,0.890615249,0.27054035,1.027431847,medium,yes,-1.542254319
-111.6475683,0.930452678,1.65125289,-0.963826499,0.065935143,0.230878131,-1.530062304,medium,no,-0.783553704
-126.1602191,0.143194234,0.24779986,-1.73784605,-0.992073082,-2.389507059,0.175638531,high,yes,-2.211524087
42.87207199,-0.424155755,0.411994686,1.044986982,-0.279976127,-0.48768778,0.570642063,medium,no,0.46192723
17.45688578,1.313201203,1.690205575,0.458343626,-0.824937157,1.689401162,-0.400370326,medium,yes,-0.476581066
-80.75439538,0.474814574,-0.757209221,0.485325635,-0.08205965,-0.048974974,-0.761235116,low,no,0.698592736
173.3546194,-0.137281237,1.064111068,-0.689726366,-1.776337348,-0.6016762,-0.736622351,high,yes,0.955153311
73.09463928,-0.871711409,-1.05022025,1.35554371,1.772354759,0.906873739,-2.953998027,high,no,1.306006755
307.9108373,0.843376922,-1.002128242,-0.320449921,0.349537012,1.179940301,0.317230894,high,yes,1.573634634
4.942404811,-0.551235012,-0.362683219,0.07809606,0.253965243,-1.089022598,-0.363796257,high,no,-1.30750124
-296.3953202,-0.483241793,-0.469091281,-0.582370226,0.021850866,-0.894259451,-1.173480784,medium,yes,-2.58171638
143.2817128,-0.923246593,0.045832879,1.298417492,-0.436815228,-0.568152348,0.378570069,medium,yes,0.634534379
-98.75253989,0.270190354,0.139503801,-1.635855193,0.83679612,-1.008633019,-1.446641427,medium,no,-0.181298114
-106.6272907,0.778211798,-0.692417388,-0.696443172,-0.611858691,0.345563567,-0.813944372,low,yes,1.133124755
60.24914704,1.045743195,0.917069274,1.009621196,-2.003173741,2.423027608,0.625422936,high,no,-1.435116644
-78.95675637,0.833151682,0.937929357,1.165893227,-0.123509183,-1.573473398,-0.372589868,medium,no,-2.056567464
65.02510906,0.898494042,-0.325973029,-0.126080721,0.578467446,-0.485125985,0.25374849,medium,yes,0.254703868
226.137169,-1.142802908,-0.626499338,-0.015610704,1.512407922,-0.749035266,-0.23586861,high,yes,1.137104989
-154.6538974,0.109150755,-2.048408412,0.69138894,-0.043978224,-0.012951342,-0.700620247,low,no,-1.119911215
-78.04260741,-0.754549143,0.319876507,1.02883279,1.254114501,-0.360056774,-1.206372775,low,no,0.516063211
168.4626691,0.180138903,-1.111463694,0.722316736,0.040244652,1.016237317,-0.230732188,high,yes,-0.195801959
30.3083997,-1.536778225,2.399274435,0.175767067,-0.236563083,-1.038374206,1.409432387,medium,no,-0.754489783
34.88911102,-0.318344259,2.744555954,-0.34844904,0.382218666,0.788032911,0.36870126,medium,no,-0.007714339
115.0241606,0.608729267,-1.559490433,1.437527682,2.53357806,-1.413727118,0.172312814,medium,no,1.319376643
116.2063549,-0.547949428,-0.182729619,0.29686224,1.666368286,0.990908262,-1.440464604,medium,no,2.14706671
-268.6178366,0.33085214,0.235833686,-0.345255817,-0.161464852,-0.177695575,0.456094439,low,no,-0.313463749
-32.02755043,0.774826872,0.349474914,-0.021489069,-1.761860427,-0.571077134,-1.758588894,medium,yes,-0.051730191
-169.9176342,-1.390051861,-0.263744181,-0.080694923,0.417846604,-2.329422212,0.884868034,low,no,-0.438948759
-192.7964351,0.621467364,-0.772930306,-1.232152338,-0.404144929,-0.417352986,0.89410957,low,yes,-1.715382526
-38.91103286,1.310436525,0.618953745,-0.508985895,0.374930276,0.114033976,0.055493301,low,no,2.364511531
215.9759184,-0.323497771,-0.524868979,0.231446536,0.883228008,-0.553682902,0.149736409,high,no,0.266521381
165.5209937,0.002554643,-0.262345091,-1.177674943,-0.770187593,0.491872345,0.78856596,high,no,0.2307509
120.8358906,-0.033143365,0.337694386,1.106856611,-0.888086929,1.277550036,-0.138802036,medium,no,0.756769628
-27.52660851,0.185432174,-1.742204642,0.68462947,-1.257532092,-0.210198892,-1.107296666,high,no,-1.481207408
10.00951446,-0.524660341,1.146022273,-0.019195095,1.454143215,0.998153352,-1.163147272,medium,yes,0.232403573
180.0908169,1.008779233,0.325995028,1.365285819,-0.714380864,-1.093620051,2.122972638,medium,no,0.829154822
125.8296371,0.792376099,0.287840365,-0.081516293,-0.113073693,0.270846382,1.479309063,high,yes,-0.489089027
37.8378964,0.945437202,-0.98065392,0.186874374,-0.313969988,-1.19443733,0.176925826,medium,no,0.621767834
153.0717171,-1.659944434,0.704063072,1.383409228,-0.320519821,2.012155442,-0.438457044,high,no,0.666792534
-25.71966082,-1.620773199,-0.62669425,0.120028242,0.071172111,0.513003568,-0.686436351,medium,no,0.459221448
-115.2658771,1.736254748,0.553770343,0.76443287,-0.220429874,-2.373635205,1.110794059,low,no,-0.994058951
59.6937284,1.419396451,-0.150527273,1.506272147,0.421183777,-0.510962761,-0.012234184,medium,no,-0.374249244
-75.92057131,-0.41112123,2.439350957,0.605698084,-1.38049842,-0.09157532,-1.735659323,medium,yes,-0.433049373
-38.08480267,0.413503047,-0.652946704,-1.321473131,0.472265047,-0.836291321,-1.011775318,medium,no,0.651194709
-69.62205831,-0.378880663,1.370097624,1.373429004,-0.860055798,0.179207602,-1.461816972,medium,no,-0.020176199
120.4443835,0.717233644,-0.133833127,2.421734618,-0.217518175,-0.07125268,0.733186664,medium,yes,-0.174928118
195.8559831,0.361013326,-1.239168615,-1.31979416,0.080021145,-0.934384118,-0.926583911,high,no,1.21636125
-6.764352868,-1.013681962,1.673508924,0.044851971,1.51261995,0.057564542,0.212540489,medium,no,-0.947617268
-55.45415957,0.782738413,0.860375166,0.821689687,1.322484014,-1.259945337,0.826161045,low,no,-0.113047201
84.44332771,-0.999517607,1.49374034,0.153432289,0.546714591,0.541183198,0.307591679,low,no,1.907373118
173.5894357,-1.182698402,-0.323710964,1.032886575,1.678042334,0.795966571,1.708812701,medium,no,0.23623189
120.9582149,-0.524203828,-1.065882864,1.256508131,-1.269009897,-0.413837478,-0.267386765,medium,yes,0.960888375
-6.470064559,-0.412021119,-0.311289836,0.72490015,-0.880510369,-0.45975713,1.283779065,medium,no,-0.548682366
-5.471018123,0.010785665,0.577144773,-0.892714714,-0.700463003,0.291032028,0.224905339,medium,yes,0.097868465
-67.37689576,-0.391589142,0.32629817,0.089356824,0.057422957,0.774743289,-1.134775355,medium,yes,-0.656470834
188.6344229,-1.699377977,0.913589561,1.492609378,0.583042363,2.458690994,0.550968231,high,yes,0.725329301
26.75108483,-0.219343168,-0.569932118,1.326787553,0.183592424,0.2190047,-0.669306722,medium,no,0.584711271
-91.26739751,-0.768088444,-1.054640887,-1.693531071,-0.696152312,0.292325098,-0.051740929,low,yes,0.501760724
189.9844891,-1.535970659,-0.418967547,1.431650216,-1.349558528,1.632036948,0.230928802,high,yes,0.513468008
-235.7525742,-0.031957975,1.999167586,-0.681115671,-0.12112398,0.606657653,1.849566726,low,no,-2.035914087
92.17941399,-0.461367838,0.472762892,1.920184777,0.489775301,0.337875102,-0.572275533,medium,no,0.665747548
-148.2850971,-1.066949054,-0.621876183,-1.503328086,-0.659877549,1.605181662,-0.56103163,medium,yes,-0.548381552
-53.64977832,1.159559913,0.609277622,1.078376032,0.743803589,-0.289472905,1.720620949,medium,yes,-2.836540935
19.98366965,0.467579827,-0.326804124,-0.23856566,-0.77994766,-0.158524933,1.001356264,medium,yes,-0.034170735
45.00731827,0.138404488,-1.392540289,-1.367047349,-0.628248063,-0.620782351,-0.546759022,medium,no,0.870698638
58.61447829,0.225361911,0.969818949,-2.208270653,-0.434122188,-0.166850187,0.880373286,high,no,-0.780235259
92.80194832,2.122779909,-0.300652891,1.198579852,-0.773164477,-0.259315038,0.395280506,high,no,-0.852818468
137.2751819,1.187048866,0.511578416,0.433755621,0.926240334,0.776084334,-0.806945199,medium,yes,1.426968703
-61.39005712,-1.359476038,-0.367050335,-0.49528895,0.394000917,-1.333636057,0.103875272,medium,yes,-0.0834224
46.76874535,-1.844362205,-0.585502867,0.455286986,-0.972678638,1.378159788,-0.803780609,medium,no,0.481643516
-154.9511528,0.445042653,0.471861912,-0.395643992,0.396852568,-0.330548943,-1.116101096,medium,yes,-0.62411509
-88.75680272,0.007172355,-0.501367438,-0.942125908,-0.88101138,0.59376258,0.244058287,low,no,-0.343469202
196.051091,-0.120976039,-0.051823113,0.098241176,0.578477102,-1.319336217,0.688068395,high,yes,0.382149918
-44.1670876,0.141523215,-1.181550158,-2.150455868,1.107141211,-0.16611734,1.324296389,low,yes,0.219548938
9.999677447,0.207219864,1.70066725,1.332268124,-1.125021496,0.003882141,-0.335428517,low,yes,1.715979848
160.1173277,-0.935823313,-1.720824725,2.229276844,-0.435577616,1.038879193,0.769667486,medium,no,0.491859475
30.92584197,-0.98933837,-1.138947609,1.302963917,-0.08774362,-0.964474599,-0.443207663,medium,no,0.495607154
-136.6050643,0.424949614,-0.29886423,-0.849995895,0.268737322,0.000180988,-0.070820007,low,no,0.794058761
164.1682335,-0.422402448,-0.58459178,1.375877034,0.831100267,0.512407861,1.922129224,medium,yes,0.027068961
261.9457003,0.134506953,-1.350281768,0.038465498,-0.992111269,-1.414055809,-1.315784887,high,no,0.70480567
-129.5131677,1.763243495,1.008586674,0.123387561,-0.130427216,0.290639091,-1.637652008,low,yes,0.155865591
236.9200086,-1.48084366,-0.23925014,1.674748243,1.016689515,-0.118766461,0.742618647,medium,yes,2.445822472
76.95258201,1.486310354,-0.712791606,-0.028707112,-0.623134311,0.304483176,1.221514838,high,no,-1.431882106
14.29131158,-0.388442654,0.105914395,-1.259161952,-0.629589536,-0.755175622,-0.926320851,high,yes,-0.573411992
179.2833026,-0.230235553,1.281247378,-1.554755271,-0.889891224,0.116181836,0.459862429,high,no,1.317744072
240.7579818,-0.470302122,-0.264173364,1.967696698,2.06048024,-1.056633077,2.752124282,medium,yes,0.05910957
-149.0597429,0.073437087,-0.627390779,0.054740726,-1.356528253,0.019852354,-1.690702556,medium,no,-0.513312843
-38.12311464,0.733535098,0.034619975,0.473871891,-0.557178383,1.081703883,-0.21934056,medium,no,-0.538788236
-132.1379451,0.330351649,-0.660047517,-0.654839655,0.440170858,1.578162093,-0.594612758,medium,no,-0.461682966
230.79552,1.674623897,0.425095368,1.18639412,-1.438562915,-0.053755735,0.381886848,high,no,0.849830791
62.80197001,1.155882158,-0.847171659,-0.80445943,-0.162371946,-0.442330545,0.807767034,high,yes,-0.754514495
-182.5336545,-0.323924241,-2.163926135,0.241207536,-0.515030287,-1.486546996,-1.513426003,low,yes,-0.148202484
-22.88472426,0.144417115,-1.639194366,0.154853335,0.86385714,-1.163678421,0.561553367,medium,no,-0.150764089
34.61876709,0.477595407,1.624021762,-0.039043813,1.222077038,-0.419418411,0.820748079,medium,no,-0.416940976
99.90390982,-0.311330348,-0.058506766,0.297449797,1.459829796,-0.37264393,0.174220907,medium,yes,0.819907254
-46.05854811,0.477162689,1.559781092,-1.485016263,0.651492947,-2.073022757,0.802542165,low,yes,0.871169943
91.46741924,0.170911618,-0.154855468,-0.393020005,1.04265542,-0.585266427,1.203004035,medium,yes,0.601712321
-88.03124588,-0.610673878,0.645230634,0.695831369,-0.065330225,-1.848898763,-0.439012742,medium,no,-1.823924352
49.83297306,1.262322777,0.57867674,-0.802193377,-1.022238126,-1.116031752,0.251501845,medium,no,1.549044252
164.4560855,0.948965872,0.979089658,-0.638635689,-1.30076391,0.120326804,1.072354312,high,no,0.467452065
18.9653504,0.280213889,0.10132282,0.682370953,1.609789501,-0.492554646,1.430813193,medium,yes,-1.619379874
86.34538362,0.684435917,1.025970313,-1.332809412,0.043633011,-0.483825831,1.454876503,high,no,-0.824684347
67.04912019,2.185323372,1.46572556,-0.753269617,1.126516071,0.57021766,-0.2354566,medium,yes,1.14749805
-117.2506963,-1.005255926,-1.134192514,-0.501316231,-0.284401504,1.362441741,0.988391375,medium,yes,-1.249955854
-21.01510411,-1.389530536,0.623238622,-0.130930941,0.348244469,0.61586509,1.424963457,low,no,0.774286902
7.06853784,-0.950400094,0.997724041,-0.603836988,-0.550578465,0.238017201,0.914010287,medium,no,-0.440932987
79.2310067,-0.346958279,0.256467807,-1.081280322,-0.454621656,1.056999799,-1.109736626,medium,no,1.600368378
-127.3503811,-1.680235559,1.471291227,0.026998038,-0.623105771,0.360009845,-0.13207048,low,yes,0.768313787
-124.7722654,-0.82727203,0.699996371,-0.551012336,0.200810605,-0.452591751,0.307992578,low,no,-0.522983503
-148.3270884,-0.064082828,-0.606858689,-0.044563931,0.659452011,0.658575927,-0.277243356,medium,yes,-1.487439489
-118.3292374,1.689504701,0.069518335,0.9495664,-1.747488606,0.085101832,0.215184461,medium,yes,-2.183097368
122.8034772,-1.50066922,0.765276543,0.931665187,0.061147664,0.497372475,0.226513856,high,no,0.174112969
46.00635014,0.499293486,-0.822792056,0.38430385,1.516225901,-0.404301124,-0.395451959,medium,no,1.204490086
-24.29987595,0.751801883,-0.088387013,-0.100650069,0.855644023,-0.771887236,-0.882653405,medium,no,-0.340831398
-135.5351004,1.112590994,0.123172707,0.131879057,1.053117141,-1.441992175,0.262434797,low,yes,-0.411877305
288.5720532,0.478815579,-0.299678485,0.355339065,-1.091757523,-1.286139291,2.177932452,high,no,-0.294443468
279.2809607,-1.209237814,-0.223132573,0.852115969,1.445516406,-0.848024424,1.187648303,high,no,0.21137347
9.913791609,0.604378747,0.465079203,1.133929549,-0.620518807,-0.046434554,0.664542737,low,yes,0.695145043
119.9145361,-0.015533835,-0.144227474,0.920156334,-0.229046962,0.18453474,0.11110655,high,no,-0.096518566
-89.55464794,0.190119923,-0.801122557,-0.89892475,-0.018308898,0.790583786,0.709698672,low,no,0.271392154
-65.94984014,0.938215016,1.079633325,-2.263845767,-0.305613885,-1.344009284,-1.317778936,high,yes,-0.161067844
67.22555865,-0.810580116,-0.202852692,-0.038842233,0.962202741,-0.583839583,0.537940506,high,no,-1.442658609
44.06893,0.281974677,0.415838399,1.257858387,0.853691415,-0.023721034,1.48309732,medium,no,-0.481778662
63.93396403,0.047918537,-0.768663336,1.662624843,-0.957560029,-0.893901998,0.099542262,medium,no,-0.054395632
-44.22785213,0.406833195,-0.480426942,0.243828334,0.409965138,0.360381822,-0.777733215,medium,no,0.293671406
10.83652034,2.250105404,1.645304414,0.115111726,1.016551897,0.510802702,0.474136725,low,yes,1.644578317
112.2515778,-0.566644772,1.416712952,-0.747279255,-0.393931709,-1.806213796,-0.10547798,medium,no,1.296216835
106.1559581,1.377179512,-1.409755078,-0.889703689,1.456580117,0.759186142,-0.043689975,medium,no,1.194253761
109.706441,-1.167576156,-0.325061699,-0.64698887,-0.363594874,1.670102921,-0.705139141,high,no,-1.025919033
52.84781391,-0.854651168,1.039399523,0.181151958,1.22081251,0.621791512,1.652297916,medium,no,-0.929192139
-109.509453,1.739824316,0.513990045,0.401725583,0.738631065,-1.500377051,-0.974570537,medium,yes,-1.876778345
-29.99074679,1.475674326,-0.480432735,0.722367461,-0.114832649,0.303472554,-0.512187581,medium,yes,-0.534314656
-264.5363464,0.70792163,2.065220497,-1.738219389,0.45757388,-0.129447527,-2.046765311,low,no,-0.501925042
20.54745915,-0.502994512,0.966253036,0.409525326,-0.586551312,1.174687564,-0.650161145,medium,yes,0.04496038
-105.7597605,-0.423388587,-0.983387622,-0.274866329,-2.484766567,0.658411528,0.775983701,low,yes,-0.407602801
-249.9704581,0.075719987,1.247461666,-0.472022661,1.086218713,-1.402173914,-0.931988197,low,no,-1.034492207
146.3867465,-0.100603693,-1.446845185,1.461938169,0.318210335,-0.140146346,0.8391995,high,no,-0.521722355
-16.26226695,1.59318139,-0.001900102,-0.597824971,1.392608607,-0.085173892,0.826594639,medium,no,-0.215913761
-123.4432088,-1.281491877,0.28929924,-0.464253122,0.477924222,0.980028505,-0.747318182,medium,yes,-1.561176995
145.9323712,-0.159443924,-0.198126988,-0.748828587,0.436260728,-0.156861224,1.142161971,high,no,-0.9229246
-101.2125156,-1.668162242,1.10321117,0.770645373,0.02407411,0.129572059,-1.058782113,medium,no,-1.232528866
136.9482458,-0.287540206,-0.694726165,-1.42346853,1.757683376,-2.728318705,1.035009613,high,yes,0.90044179
66.48802088,-0.317945767,0.590917929,2.300094735,-0.797358508,0.817839402,-0.067686579,medium,yes,0.23124009
-150.2558061,0.955422409,-0.628817169,0.058716221,0.020655704,0.330634007,0.536223356,low,no,-1.600464387
-32.88420328,1.066903186,-0.550585763,0.804499364,-0.637810989,-1.374306281,-1.617504178,low,yes,1.466031593
107.0796456,0.339787578,-1.375871686,-1.180000605,-0.934379502,0.96938106,0.268623725,medium,no,1.508987202
151.1571234,-0.552595259,-0.87832311,0.252452106,-0.327198186,0.656104082,1.305876198,medium,no,0.815906388
-165.3448928,-0.087446769,-0.985863054,0.04607698,0.068892203,0.660012087,-0.375251638,low,yes,-1.349828465
-97.15685802,-1.405000953,1.151674922,-1.028734553,0.640066991,0.032991191,0.258889809,low,no,1.270807633
134.2077589,-0.762164241,1.234563105,-1.183730737,-0.729079504,-1.932282246,-0.277082834,high,no,1.129415583
70.92268935,-0.671476533,1.159543352,1.084400199,-0.500064859,-1.074492085,1.36006421,high,no,-1.667153531
186.7434477,2.484446491,-0.561706415,0.723008365,0.31044906,-0.1440754,-0.329504332,high,no,1.553810768
6.245798457,-0.27531566,1.418644517,1.592685545,-1.055157177,-0.172422107,-0.602847684,low,yes,0.783038724
-239.9494745,-0.258571097,-0.128722953,-1.158404216,0.024830457,1.162102193,-0.2623776,low,no,-0.758987317
39.18251456,0.451987878,0.334705073,0.591331805,-0.372104716,0.059759405,-0.674374128,medium,yes,0.622001958
-28.56394585,-0.157664477,-0.616551152,0.652714948,0.760632351,0.058837596,0.181084451,low,no,0.358985136
-87.03807546,0.898291127,0.573472717,-0.511734078,-2.443508418,-0.866655478,-1.010492599,medium,no,-0.573111021
-74.98371739,0.445184475,1.446061427,-0.391178012,-0.410343779,0.930652909,-0.407126208,medium,no,-0.199716049
81.65633837,0.932627301,-0.109916572,-0.842368889,-1.238615697,0.521299981,-1.022817601,high,no,-0.262912587
-58.81341941,-0.712057359,1.15689871,-0.266943922,1.361283129,0.242717868,-2.129567489,medium,no,0.70544609
27.34933618,-0.65856308,-0.142234484,-0.082578079,1.756123068,0.377431894,0.148404649,medium,yes,0.914717623
86.62239385,0.220901264,0.480491601,2.178971894,-0.274793911,-0.137427124,0.130361688,medium,no,0.076898116
106.2272283,-2.359140747,0.217889852,-1.239632077,-0.59460914,-1.152913114,0.69725804,high,no,-0.0814823
60.52516412,-0.411904196,0.893537562,2.479618133,0.981968751,-0.302844694,0.770222465,low,no,0.467232846
2.97520908,0.656555566,0.849677632,0.299417523,2.106108377,1.346583543,-0.363642453,medium,no,-0.4956505
80.79873776,0.053859164,1.19140687,0.086117006,-0.016819589,0.211822554,0.900605984,medium,yes,0.148792692
-143.322558,-0.997141697,-0.231254482,0.026744752,-1.409542547,0.192698545,1.123189256,medium,no,-2.058684068
68.64690584,0.492696857,-0.242853734,0.353260342,-1.0519735,0.226519238,-0.490292274,high,no,0.24226779
-26.60496668,0.881555449,-0.682113381,1.969694293,-1.400024502,-1.016953746,-0.639723761,medium,yes,-0.975947157
245.0435041,-0.498499176,-2.462594107,1.141120989,1.108693237,1.784142664,1.369506292,medium,no,2.231614605
401.7970629,-0.183326608,-0.970565635,1.127996577,0.202895124,-0.919710765,0.565656937,high,yes,0.994271604
-100.3289954,-0.85745642,0.028336848,-2.463766272,-0.320672756,1.505377099,-1.132557688,medium,no,-0.587072039
18.96390192,-0.552266943,-0.047511315,-0.472177075,-0.794295702,0.289384614,-1.165704905,medium,no,1.887063269
