B,C,D,E,F,G,H,I,J,Response
-16.23597255,0.125210521,1.986296607,0.689671618,0.249275445,0.781070621,-0.445914224,male,no,0.388736669
58.35414847,-0.58418253,-0.009680527,2.399847985,0.996912145,0.712383605,-1.517069938,female,no,0.227743316
-17.99005182,-1.405985612,-0.665037426,-0.373103818,-0.331690602,2.301066949,0.33791727,female,yes,-0.038221417
-221.36684,-1.242889605,1.365401088,-0.919197658,-1.556053688,-0.317791695,-0.398464341,male,unknown,-0.255937774
215.3226621,-0.961679069,1.489118313,1.222003842,0.733317811,-0.69481786,0.653355811,unknown,no,0.590991199
-331.7685686,0.293575492,-0.567659114,-0.201933074,-1.348020777,0.239658722,-2.339596993,unknown,unknown,-1.736227233
-44.03804529,-0.598580255,1.325695954,0.41065408,1.107733004,0.30256608,-1.656554411,unknown,unknown,-0.384937548
-44.38146371,0.715918799,0.118562644,-0.971488653,0.522756706,1.828170594,0.051187044,unknown,no,-0.48837807
-265.0984626,-1.90601059,-1.572823314,-0.988066631,0.16222692,0.567951979,-1.795997552,female,no,-1.184072002
-102.0893915,-0.132648312,0.040892639,-0.577114274,-0.850523283,-0.780548743,-0.642537733,unknown,no,0.947872867
194.9616309,1.32549146,0.192527434,-0.310759851,2.216562254,0.11496437,0.693989921,female,no,0.395438956
51.10065695,-1.662272029,-1.051257504,1.707255263,-0.223352811,-1.741790304,0.029036812,male,unknown,-0.837371867
-89.45676607,0.051828211,0.968560843,-1.107786251,-1.1510486,0.617099836,0.235670523,unknown,unknown,-0.100488056
44.27002715,0.098151999,1.858757098,0.071642666,0.632327788,1.433032409,-0.147713532,female,unknown,0.107243652
-8.459083825,-0.693136607,0.487147272,0.874123585,0.187375535,0.344640805,-1.115419447,male,no,0.185500562
-59.9218054,-0.790973864,1.745828204,-0.56422816,-1.847260112,0.068358518,0.432315528,female,no,0.790423267
-1.66794988,0.050628999,-1.089323341,0.713299345,-0.216253784,0.129626138,-0.629542673,unknown,no,-0.259628441
-150.1962057,1.929292288,0.004009452,0.147552624,-0.812124872,-0.5923393,-1.720010195,unknown,no,0.797984088
70.1614776,-2.114127449,-0.913998671,0.256818766,-1.140292012,-0.591591986,1.556529136,female,yes,0.17585052
83.46291702,-0.126308313,1.071890777,0.645049861,0.455104691,0.881111362,0.492648914,male,no,-0.16542837
85.26577136,-0.375333658,-1.839903781,1.008819431,0.109909589,0.152826316,0.580090795,female,no,-1.326278244
-19.46450993,-0.918530767,-1.31294492,0.779051443,-1.124844809,-0.361751395,0.162022558,female,no,-0.359803846
119.1956592,-0.661492934,0.788046955,-0.673570299,-0.049818197,0.737937357,1.021300663,unknown,unknown,1.22364852
-169.3901509,-1.023013199,1.051322731,0.456128339,-0.589016668,-0.529133936,-1.139793067,female,yes,-0.717290914
187.6692638,-1.183938785,0.996629891,0.464635191,-0.318133865,1.150460218,1.326586772,unknown,unknown,0.393189299
85.86331238,-0.026981637,-1.532334022,0.723928582,0.940398336,0.102192739,-0.370924764,female,unknown,1.319174412
-18.78833344,-0.49343299,-1.726140512,-0.279481796,-0.110780703,0.232718511,-0.063193537,female,no,0.409497188
-5.689120304,-1.211470809,0.398641817,-0.672711308,0.422547995,1.573997977,0.181703485,female,yes,0.736295076
287.1544722,-0.61136662,0.291251754,1.00200793,0.289495975,0.539209233,1.808696933,unknown,unknown,-0.13235416
121.6680323,-0.667486952,-0.198321006,-1.597888401,0.810850402,0.153902256,1.715798359,unknown,yes,0.42709423
151.0904155,1.060943557,-0.102737493,0.553728381,0.531665113,-1.072037191,0.84673723,unknown,unknown,-0.198013465
14.10013167,0.334671938,-0.107431581,-0.063188266,-0.755294739,-1.176661131,0.513844276,female,yes,0.907414136
-50.17058838,-0.37017933,1.283740082,1.255509441,0.157318293,-1.221875342,-0.915851321,male,unknown,-0.681017435
-60.03357095,-2.308317829,-0.002374361,-0.27544601,0.843102332,-0.268018231,-0.608627446,male,yes,0.107190517
-52.68364946,0.480657158,0.635821646,0.69404359,-0.712299303,-0.458857759,-0.498741006,male,unknown,0.509590366
-59.8599349,-0.123936043,0.493523779,0.834583921,-0.510905056,-0.765828815,-1.092762609,female,unknown,-0.244379797
50.10075895,0.248671893,-0.700113524,-2.114243234,0.657888598,-2.313967725,0.643997933,female,unknown,1.061944861
192.7679994,0.340450173,-0.569853649,0.858706981,0.861044171,-0.44123496,0.906218825,female,unknown,-0.214528677
-194.1801463,-0.120811383,0.269989005,-0.862421384,-0.26920887,1.144215813,-0.811734668,female,no,-0.680993335
-0.663752905,1.90705472,0.181284612,-0.391858725,1.015881763,-0.199389745,-0.162529365,female,no,0.274084469
-134.6600405,-0.000509977,-0.249278677,-1.407197043,1.948574127,0.621462589,-1.076048948,female,yes,-0.243243658
-95.95639254,-0.212666798,-1.396513731,-0.626593204,-0.88994648,1.212918509,-0.162621562,female,no,-0.087171285
-102.2554666,-2.007054646,0.967765189,0.034164908,0.067842207,-0.43881469,-0.331912924,male,no,-1.89754038
58.65548988,0.267767684,-1.001066775,1.146636853,-0.388983823,1.247443112,1.184790103,unknown,yes,-2.289977559
-35.5773304,-0.353223527,-0.414005452,0.431200706,-0.680770331,0.398356142,-0.142588617,unknown,no,-0.332518261
31.75994035,0.506831636,0.706595757,1.077983113,0.072044537,0.073109377,-0.165678779,male,no,0.402357685
206.5323679,-1.455117793,0.632465929,0.583141065,0.608027956,0.614434764,1.24232911,unknown,yes,0.75152419
-82.32554938,1.09969427,-0.283502407,1.014328757,-1.04911323,-0.022121248,-0.104019796,female,no,-1.913031537
226.8630925,2.149584248,-0.00681136,0.486806766,1.426528013,0.89838585,0.527062235,female,no,2.097808972
133.8210177,-0.220253135,1.628121184,-0.103012362,2.179152005,-1.223959654,0.770655548,unknown,yes,-0.306527135
-121.950485,1.068639671,-1.286538673,-0.632818856,-0.034412108,2.248475139,-0.820327731,female,no,0.46229952
-8.193151735,0.445386008,-1.565287653,-0.110858639,-0.494893944,0.416766265,-0.149904804,female,unknown,1.449426672
-96.78121015,0.72766993,1.98591237,-1.448848769,-0.801250958,0.352851626,-0.220859044,female,unknown,0.579330701
58.56439407,1.590257431,1.521645166,0.714362575,0.778063506,-3.180612886,-0.335631555,unknown,unknown,-0.05928731
-107.6974295,1.620057189,-0.953051796,-0.105225444,0.166726133,0.611678074,-0.667724029,female,no,-1.30844406
-63.04679305,-0.586059684,1.494594965,0.086117564,-0.622619501,-1.698222913,0.120796718,male,no,-0.23641525
136.70986,-0.170013516,-0.395486593,0.631893007,0.99484152,1.029264201,0.979152603,male,yes,-0.256282426
37.40498039,-0.302502284,-0.88674702,-0.643651434,0.089116339,0.376077928,0.775003914,female,yes,0.182464268
-135.5526272,-1.461059842,0.88980793,-1.377778189,-0.003435606,0.571670055,-1.092910677,unknown,yes,1.010417924
-128.5337844,0.564536216,-0.088199417,0.013194252,-0.184458115,0.279821817,-0.944687575,male,no,-0.303157804
-3.78313604,0.494536305,1.043909058,-0.392062773,-1.710028994,0.214592162,0.352592761,unknown,unknown,0.678690851
45.81625118,1.528341596,-0.527806545,0.056789267,1.227007394,-1.336310831,-0.976533092,female,yes,2.389597202
-229.6006454,0.249660662,0.055875606,-1.055689449,0.918326957,0.976390702,-2.814063191,female,no,0.745730567
186.4222681,0.292810144,-1.712528237,2.230909517,0.482415518,0.778889582,-0.316494266,unknown,unknown,-0.007175179
134.6353451,-1.472318486,-0.6119914,0.383755953,0.107642315,-0.418005752,0.539545519,female,no,1.443348229
33.51778039,-0.148037687,-0.168610843,-1.169817797,1.468325812,1.41943389,-0.101046178,unknown,no,0.230104322
-54.97024412,0.967460104,-0.509145604,-0.454225786,2.215754738,-0.248112084,-1.465805117,female,no,-0.489574385
-23.54361442,1.142083066,0.284844449,1.065024514,-0.45595153,0.648144996,-0.801486306,female,unknown,0.406103185
30.5542413,-2.466550923,0.450422259,-0.54373457,1.898898735,-0.105896745,-0.806198203,female,no,0.838787437
70.31783525,-0.077256416,-1.258621942,0.656794517,1.513486662,0.539907666,-1.526528945,female,no,1.943329968
-175.4289892,0.118699353,0.692216144,0.63233133,-0.613104261,0.003811768,-0.641132194,female,yes,-1.56268273
-37.15235416,0.685944845,1.763248735,-0.578274032,-0.298855232,-0.505026466,-0.410498235,male,no,2.294280642
-215.3499622,-0.968068433,0.934475364,0.395495629,-2.41304624,-0.734183123,-0.410762282,male,no,-1.383011079
254.3730509,-1.4996206,-0.212762276,-0.713081106,1.94348307,-2.752378661,2.455855231,unknown,unknown,-2.545060494
-3.306809787,-0.191718111,0.536105731,1.355426009,0.50237481,0.707299944,-0.724244185,female,no,-0.999692637
47.12260489,0.553410782,0.737398849,1.683338196,-0.057805242,2.211025968,-0.166364133,female,unknown,-0.743836395
-137.5696903,0.748091478,1.122824016,-1.455656475,-1.35178412,1.373721342,0.671769752,male,no,-1.424805159
-216.6003638,1.961700748,-1.069327908,-0.297146641,-0.097120581,0.050457371,-0.995204546,male,no,-1.967101322
24.3821188,-1.057981018,-0.560034226,0.224516401,0.512700037,-0.338496524,0.683829541,female,yes,-1.057768601
113.3368143,1.74427735,-0.789052971,0.058477282,0.420349825,1.083546596,1.393616508,male,no,-1.226180675
4.14449945,-0.098029304,1.437486485,0.891938506,0.163508294,-0.735249133,-0.692325742,female,no,1.383545316
-171.3762852,-0.511550229,-0.242736381,-1.507752958,0.183228865,1.014796763,-0.691050578,female,yes,-1.005190186
-231.85337,-0.660920867,0.870824666,-1.063804363,-0.883071595,-0.512351722,-0.914236562,unknown,no,-1.595602505
-8.551109328,-0.215900716,0.921943815,0.997688013,0.168252439,-0.78043497,-0.432433343,male,yes,0.689809637
88.00813767,-0.096501567,0.869838141,0.114646592,0.000212186,-0.163388762,1.369200329,male,unknown,-1.344530796
-74.38026914,-2.793486482,-1.508453817,-1.640403828,0.755751754,1.450300472,-0.122344599,female,no,-0.204764939
-182.2893491,0.979374946,3.163118468,-1.026852953,-0.28603102,-0.814487695,-1.296964781,female,yes,1.817982421
139.901775,0.405888248,-0.685926033,0.245723652,0.788704891,0.24112729,0.476986189,male,no,0.946047796
-24.16684031,-0.514918916,0.052832634,1.148794217,1.556928368,-0.27982615,-2.02761967,unknown,no,0.218125539
145.3507614,0.456787639,-0.333517957,-0.337835872,0.660720921,0.12621614,0.779570254,female,unknown,0.38801479
-166.2165975,-0.975927156,-1.120516509,-0.844885395,0.057654756,-0.778257434,-1.081928233,female,yes,-0.232035042
-195.6600174,0.844737067,-0.460463505,-0.393550212,-1.449160799,0.132900291,-0.699365613,unknown,no,-0.785245816
42.65625196,-0.075387378,1.139075603,-0.522918456,-0.402892697,1.607371515,1.060546454,unknown,yes,-0.573487578
52.38875797,-0.62133434,-1.638488067,0.437176912,1.73059545,-1.025382645,-0.630197221,female,no,-0.82557032
-182.4298346,0.424666453,-1.138652711,-0.931408754,1.381579767,-0.972800779,-1.867910868,female,no,-1.202326209
57.3142313,-0.110116375,-1.065609917,1.04117006,0.749639454,-0.309464921,-1.403626622,female,unknown,0.890150941
-103.9943107,0.765103398,0.695356123,0.758455431,-1.053558057,0.862729416,-1.768018662,female,unknown,0.910229042
-90.83960699,-0.738062566,-0.01316713,-2.036785929,-0.282453145,0.820998836,0.611092182,unknown,no,-1.436200236
-102.5247912,-0.154812652,-1.939147687,0.557421045,-0.406778082,0.063876074,-1.476643576,female,no,0.67589481
130.1265323,-0.689791076,-0.763851473,-0.354349583,1.376824552,1.155456458,0.903719904,unknown,yes,0.520148342
-59.93566842,0.030675586,-0.056635912,-0.133906747,0.372229606,-1.534504895,-0.856233043,unknown,no,-0.162921573
51.1250476,-1.719939894,-0.645267748,0.290386205,-0.764434848,0.471049336,-0.169953044,female,no,2.31380849
-127.3857601,0.56215144,0.338263728,-0.313742835,-0.551626201,0.136016592,-0.996181945,female,yes,0.633608666
126.3707545,-0.356976134,0.788475768,1.540772115,-0.279258404,2.217591451,0.431643322,male,no,1.257225122
-248.2701258,-0.554859209,0.319946508,-0.226902865,-3.29966305,0.443185507,0.071812935,female,yes,-1.140345279
-27.32605798,-0.039865289,0.759666334,0.886035412,-1.918669218,1.203597385,-0.648262817,female,unknown,1.439010379
-106.7746099,-0.188799287,-0.577169344,-0.207503736,0.932741509,1.914212859,-0.162337477,male,yes,-1.667450892
30.22840955,0.686563867,0.275068938,0.528274765,-1.657743794,-0.868069783,1.155584117,female,unknown,-1.04581954
70.19701787,1.301701928,-0.130598238,0.376907272,0.408315036,0.323638354,-0.050300636,unknown,no,0.839945724
24.62663341,0.071506946,-0.58979059,0.909485923,0.323260358,1.019694376,-0.719812461,female,no,0.583248786
-162.4597919,1.437320206,1.035585761,-0.856105887,-0.35559154,0.957122353,-1.292156325,female,yes,0.372110007
162.6120186,0.12902509,0.233779244,1.097955078,0.008660656,-0.615999191,1.20076433,unknown,unknown,-0.745261517
16.8155111,-0.357644528,-0.353418237,-1.415481381,-0.270103495,0.237123586,1.873987285,female,yes,-1.166207313
124.5346725,-0.398564999,0.861494107,-0.219030169,-0.895802972,0.001306459,1.846445477,male,unknown,-0.267651719
207.6529921,1.503046061,-0.391266001,-0.802517428,0.839947114,0.659211892,2.225001645,female,no,-0.360886513
204.1359609,0.16657402,-0.371415521,1.675024739,1.010417816,-0.69628644,0.405569449,female,no,0.827918486
19.18611309,-0.890896881,1.270182381,1.177559303,1.072305941,0.958563853,-0.417697524,female,unknown,-2.285221548
-119.4709372,0.424743512,1.242585398,-0.900774913,-0.834723654,-0.792650519,-0.155207979,female,unknown,-1.492346668
-129.4237268,1.452507407,-1.777180638,0.489206338,-0.859321512,0.8675534,-0.108640128,unknown,yes,-1.237520328
-8.460942995,-0.222289465,1.421688792,-1.490102813,1.724895542,2.306865205,-0.282897803,female,no,-0.739438024
38.73634718,-0.445343149,-0.50445131,-0.724347475,-0.314278048,0.012472986,0.070862685,unknown,unknown,0.754407557
-20.45560009,2.641926551,-0.067018069,0.783917188,-0.209475444,-0.399658195,-0.348679528,unknown,unknown,-0.197648884
-12.59951764,2.286838212,0.201404781,0.155840388,1.105640961,-0.563040085,-0.967119351,female,yes,1.87703163
32.71604946,-1.046244482,0.871468785,-1.610557706,0.082843196,0.461671589,0.184827737,unknown,unknown,2.061775594
-120.3056751,-0.445246549,1.139088692,-1.919295863,0.136993665,-1.104033469,0.364866628,female,no,-1.942334445
-61.3675787,-0.361789979,0.375186135,0.982266229,0.35124155,0.242647274,-1.152140672,female,no,-0.834031907
296.7108488,-1.114832109,0.947648152,0.805298681,1.292521632,0.499894009,1.729351891,female,unknown,-0.487322977
99.62900711,-0.806740828,0.173246971,0.500743402,-0.106918641,0.929973516,1.325319867,unknown,no,-0.859370556
9.275270562,-1.759980769,2.339138276,-0.290438178,-0.446894516,-0.911894678,0.207420866,female,no,0.624773029
135.3738185,-0.22017105,0.590690003,0.030336133,2.358488728,1.029585445,-0.098618153,unknown,no,-0.779632898
-73.59054165,-1.121717473,-0.069308594,1.352236475,-1.220436052,-0.518966067,-0.489819118,unknown,yes,-0.599857157
19.80434153,1.629366475,0.501570823,0.793365612,1.210841256,-1.355783788,-0.190427107,female,yes,-1.820001894
128.8329964,1.511878474,-0.826582436,0.336073677,1.221761748,2.30181347,-0.11957707,female,no,1.487864086
-9.077062251,1.336623928,0.371997785,-0.389082471,-0.754539783,0.217064912,0.400805733,female,no,0.263465892
97.09894248,-1.426925058,-1.57505351,2.001403768,0.484968944,-0.204555132,0.256653101,female,unknown,-2.619824005
-26.81426665,-0.71812866,1.403727581,-0.377054356,-0.310212156,-1.503524213,0.20717431,unknown,yes,0.388237887
-158.7294433,-0.02656638,-1.585415077,-0.205987547,1.178844518,0.541906847,-2.430506582,unknown,yes,-0.170590571
-108.5540253,0.789393715,2.071866347,0.747671655,-1.710426714,-1.391980639,-0.329261004,male,unknown,-1.014573903
31.26714194,-0.849704564,-0.117351993,-0.314207643,1.042531927,2.080867715,-0.595242944,female,no,0.461802651
-21.66447808,0.478414651,2.393166611,-0.860909989,0.312859963,-0.185190631,0.110990583,female,no,0.336879236
165.2913558,0.205684476,-0.493024218,-0.026262924,-0.011795088,2.214027756,1.568983193,male,unknown,0.435071372
-41.77805606,-1.561119092,-1.720076894,0.191316105,0.193413271,0.059618472,-0.861051633,female,unknown,-0.683933694
30.08155652,0.21760351,-0.757211992,-0.256190926,1.647441327,3.028755142,-1.158094586,male,unknown,1.835926775
-95.64964498,-0.578447249,-0.348654673,-1.246522962,-0.143957792,1.724064323,0.329418028,male,yes,-0.162891827
75.20199989,-0.007801588,0.105657382,1.458316074,0.105875903,-0.845037522,-0.070100919,female,unknown,-0.458914422
70.20214656,-1.648849059,0.635041621,-0.63273862,-0.094026165,0.85619543,1.178295281,male,no,0.151315073
-163.0776354,0.740836169,1.075469699,-0.36076477,-0.196814049,0.237099069,-1.456427253,female,no,0.361238043
108.1061891,0.336202455,-1.514102945,1.320961959,0.454818633,-0.785616686,0.279012882,male,unknown,-0.334442199
19.6625916,0.83099231,-2.463369329,0.130434046,1.211832292,0.435282687,-0.446496466,female,unknown,-1.561724261
-172.515917,-1.219540339,-0.217026621,-0.58192165,-1.283881012,1.076498314,-0.362119924,male,no,0.070246783
-145.1353498,-0.592746625,-0.396069483,-1.161084785,-0.330190731,-1.645062316,-0.04221288,female,yes,-1.036020295
-171.5917527,-0.971656086,0.486654089,-2.196961758,-0.831632641,-0.880012668,-0.067284188,female,no,0.279399423
110.8177356,-0.008464938,-0.461495486,1.248016943,0.143950432,1.093831447,0.399390767,unknown,unknown,-0.191036524
-103.8746041,0.297288361,-1.144548296,-0.45890928,-1.106138977,-1.25265867,-0.993585811,female,unknown,1.284171876
69.85529164,-0.608183821,0.362777389,0.452495512,0.553419759,2.331436957,-0.270144616,female,no,0.9704733
17.61546296,0.332821484,1.686574449,-1.221720909,0.726675565,0.268105067,0.079043918,female,unknown,1.222643198
-33.79166483,-0.449809742,0.297562137,0.405610657,1.833031289,0.049269588,-1.332151704,male,unknown,-0.886069577
-59.00107762,0.051425422,-1.019600224,0.744191162,-0.880216443,0.284450981,-0.700441449,female,no,0.698914995
29.99477625,0.977076943,1.751161813,1.405597877,-0.548188425,-0.174816214,0.505028942,male,unknown,-1.783456261
-76.75849025,-0.629770516,-0.389169725,-0.903809235,-0.724847272,1.814755008,0.973412433,female,no,-1.615037004
-116.5613338,1.176213205,0.863663725,-0.174482563,-1.545573153,-0.573985164,-0.579687599,female,yes,1.263775052
118.1247629,-0.981861594,-0.873182387,-0.001621407,0.185771981,-0.822795399,0.736627116,female,unknown,0.681520021
91.83169047,0.115328221,-0.538679917,1.492283478,0.587568158,0.658029807,0.17085949,male,no,-0.002896772
-133.8208645,0.209368621,-0.426531265,-0.245063081,-0.244545699,0.239958601,-0.994152643,male,no,0.199503317
-157.9603461,0.451362243,1.449401127,0.72165721,-0.140803626,-1.135820893,-1.652857716,female,no,-0.599636883
-52.08603841,0.750613391,-1.086989336,0.25435732,0.516439158,-2.361568124,-1.497972699,female,no,1.11129143
-24.64183995,0.853262381,1.075291093,1.138036253,-0.138826129,-1.631513195,-0.548916373,female,no,-0.020496707
32.07405954,1.16240191,0.439421329,1.529946381,-0.530290515,-0.91839481,-0.259483002,unknown,unknown,-0.410964663
77.10133982,-0.22143179,0.130568293,0.136026967,-0.322264223,-1.759699643,0.981307076,unknown,yes,-0.070538162
-9.124399761,0.896775732,0.486332683,-0.669084368,-0.278161019,-1.368100911,-0.067880502,female,unknown,0.275259019
96.55002025,2.097978685,0.357545872,0.419509885,0.238062709,-0.11248947,0.151257718,female,no,0.57115534
74.44779938,-0.880477798,0.616728115,0.785864107,0.307942122,-1.221491241,0.591214944,unknown,no,-0.650985216
-15.29646772,2.274567198,-0.194290786,-0.222681675,2.51513616,0.56123589,-2.089411073,female,no,0.727634077
-199.1314434,0.988416554,-0.529112364,-1.224699439,-1.942649008,0.28377772,-0.142767869,male,no,-0.213160977
6.530152812,0.727012647,-0.54082534,-1.091481145,0.89685435,-0.671513129,0.6573652,unknown,no,-1.640048047
8.933843895,0.174937356,1.296076568,0.335331572,-0.268634684,-0.123948809,-0.413451064,female,unknown,-0.014586066
-266.5737747,2.515212027,0.591340111,0.015720782,-2.628859746,0.972677587,-1.361405757,unknown,no,0.188003262
222.7265155,0.10751323,1.367774148,-0.540949005,1.155999884,-0.648808468,1.967225228,female,unknown,-0.806302631
11.29090202,1.596314122,-0.914890473,0.862690478,-1.05153343,-0.561274003,0.969824676,male,no,-0.925487506
47.23244896,0.551538524,0.068214326,-0.881496961,0.61892159,-1.991522378,0.252132854,male,no,0.879075787
301.4195809,0.34431589,1.106208534,0.615384708,2.279656597,1.048756261,0.538346195,unknown,unknown,1.07980228
150.0806987,2.076924744,1.36223469,-0.788812978,0.539610448,-1.568191813,1.607790205,female,unknown,-0.542186245
-32.72123922,-0.73882406,0.500479361,0.948229683,-0.014535351,-0.234779598,-0.520304699,unknown,yes,0.097264771
136.3896288,0.067681718,0.180294957,0.395871562,-0.002884789,0.206521632,0.821064842,female,no,1.024149655
-115.9789046,-0.460320925,-0.824147266,-0.872856366,0.831873408,0.653615243,-0.953281828,male,yes,0.413523623
12.92955787,0.695510735,-1.162964079,2.475882529,1.885462724,-1.464118418,-1.879096885,female,no,-0.49761376
-190.8712751,-0.07861674,1.355849946,-0.151428488,-2.693246924,0.470870982,-0.124268907,female,yes,-0.063045028
-75.19721168,-1.191856026,-0.897154624,0.845389904,-1.104233537,-0.833904058,-0.517234252,female,unknown,-0.447877168
-73.44413956,-0.364748932,1.88056197,-0.535679239,-0.926561519,-0.330873975,0.31147412,male,no,0.459869781
