B,C,D,E,F,G,H,I,J,Response
-137.631975,-0.389858599,0.083837814,0.908639222,0.984211317,0.806483523,0.339377805,male,yes,-1.941683481
-257.7443122,0.587323937,-2.285227472,-1.815272544,-0.020560057,-1.817399954,1.445774385,male,yes,-1.332206305
-67.56992578,0.479372873,-1.724877445,0.662681977,0.050494659,-0.84665424,1.097838529,female,yes,0.109775325
86.85444208,0.120673321,0.115552655,0.331154576,0.075965682,0.697273671,-0.722584861,male,unknown,0.340895924
121.4148269,0.958700957,1.468189391,1.387540156,-0.056885234,-0.218598099,-0.269502115,female,yes,0.714410911
148.0593197,1.001456555,-0.020038721,1.73678666,-0.336540221,0.843144939,-0.345329725,female,no,0.559333014
-64.13219537,-0.547605717,-0.905772421,-1.273974865,0.313299575,-0.47626851,0.518679134,male,no,0.185369544
-190.1255042,-2.274507193,0.388959618,-1.001043732,-0.245602718,-0.171454763,0.6747463,female,yes,-0.985281297
-44.1182141,0.126978033,-0.81020869,-0.139929269,-1.965450572,-1.350276188,-0.500626846,male,yes,0.110205901
-21.38002129,-2.330233304,-0.469869218,0.837995233,1.001719561,0.522854523,-1.685622475,female,yes,0.443000987
-40.04265357,0.449148323,0.790277535,-1.021475767,-0.084857112,0.031280912,-0.203402,male,yes,1.071887058
-290.8006708,-0.317093825,-0.898170703,-1.26779388,0.472473023,-0.242404549,-0.065343097,female,yes,-1.731262391
-83.90625836,0.3577552,0.55731639,-1.593374148,1.030632169,0.161879373,2.798482485,female,no,-0.664235841
21.94107397,0.589851722,0.169965408,1.546619661,-1.662114162,0.342742611,0.248253754,male,no,-1.271978262
-99.09991981,0.717949471,0.466748315,0.714486064,-2.019759234,1.036895405,0.448460807,male,yes,-0.833214024
-45.54190585,0.394613742,-0.131497705,0.043958034,-1.002462687,-0.516470801,-1.438022931,male,yes,0.423209301
25.72507307,-0.45331563,0.832639804,-1.211380875,0.040121564,0.755353577,1.143304043,female,unknown,0.139582142
-38.53526647,0.67363568,0.11208081,-1.107071885,1.620440435,1.03239775,0.082195877,female,no,-0.212123957
-119.0435137,-0.983220366,0.015532823,-2.122333956,0.482603169,0.680347434,0.290288927,female,unknown,-1.79403019
-121.1904583,1.813383624,-1.044482186,0.074139875,0.649620548,0.753081276,0.513851653,male,yes,-1.033628288
-9.448368082,-0.351331526,1.863006774,0.310032772,-1.617336817,-0.464550258,1.851340477,female,no,-1.182389906
40.94381154,0.131782751,0.820246213,1.206535839,1.008491969,0.685941525,0.175897335,female,yes,0.126881155
-270.7170041,-1.240934476,1.314694076,-0.95813083,0.63525309,-1.547548814,-0.475378189,male,yes,-1.910841413
-0.70868762,-0.676573298,-0.404527259,1.062959439,1.15648974,0.367157805,-0.33461096,male,yes,0.672703743
-24.09983641,0.36104185,-0.091849006,-0.105805098,1.101143443,0.765220604,1.01761689,female,yes,0.508361533
-109.6732642,0.017785051,-0.851189316,-0.693535909,-1.101945683,-0.932348503,0.359140977,female,yes,-0.345098246
143.4231199,-1.988189058,-2.140285003,0.180591888,-0.40766642,-1.609644673,1.087836995,female,unknown,-0.16291609
83.35410348,-1.027701415,0.310696448,-0.159932063,-1.883668191,0.271144955,-0.792261284,female,no,0.709411057
17.12999326,0.381179161,-0.396339364,1.417357025,-1.481125506,-0.687154865,-0.949069454,male,yes,-0.27980891
-176.5081251,0.637151706,1.456298882,-0.511664388,-0.409093782,0.562234393,0.076022478,female,yes,-1.353871309
-116.5876626,-1.950475589,-2.73389298,1.02738399,2.238785081,0.082141038,0.728215989,male,yes,-1.746031507
74.18907267,0.388024951,0.519522552,0.76978999,0.54836216,0.60985875,-0.582611912,female,no,0.621393719
54.94315258,0.907939734,-0.32031339,0.300627913,1.011519441,-1.01910558,0.762652308,female,yes,1.792068462
99.34055135,-1.698534399,1.651346056,0.829204466,-1.120044468,0.001315436,0.433348048,female,yes,1.163094053
-30.27218034,0.480419553,-2.291183373,-0.695818818,-1.261720295,1.117770944,0.261699497,male,yes,1.135520106
121.134188,-0.483184189,1.795482121,0.53024372,0.420414305,-0.766757825,-0.684677585,male,unknown,-0.607193206
-62.35043,-0.830256656,-0.194029898,-1.454528816,-0.206711811,-1.798559974,0.205497098,female,yes,1.281625736
136.8198699,0.941355971,0.183893939,-0.957843579,-2.458101103,-1.204421683,0.252824086,female,unknown,1.669515909
-70.44082632,-0.79318109,-0.911643419,0.582523801,-0.959697265,-0.997072053,-0.710423159,female,no,-1.7310208
74.18146014,0.122228436,-1.503281608,1.708821165,0.767264489,-0.937510713,-2.127772666,male,no,-0.191042831
209.7826451,-0.246244887,0.988738594,0.595359626,0.309163413,1.147737617,-0.344963066,male,unknown,-0.832710536
68.43395353,-1.628120588,-0.152452241,-0.90068551,-0.736511364,1.998149163,-1.430742752,male,yes,3.239861767
-114.023389,-0.160883982,0.16687775,0.221303644,0.224128882,-0.693480057,0.060749523,male,yes,-0.007525824
-249.3354499,0.442327725,-0.085282511,-1.445074323,0.569781046,2.074021721,0.568687757,female,yes,-0.274949144
-193.8310758,-0.184894605,0.31204873,-0.409066961,1.389250474,0.092870788,-0.513649106,male,yes,-0.444749432
-16.92502756,1.041921133,0.180724146,-0.098275674,0.534165838,-1.843343383,0.075096795,female,yes,0.084322898
13.99587769,-0.807206443,0.433052235,-0.115449713,0.521127029,-0.803211964,-1.099014075,male,unknown,-0.305674775
-63.89167003,0.527762501,1.656580253,0.205093194,0.69279015,0.464030385,-0.727903034,male,yes,-0.436696563
-55.45373261,1.197012275,-0.116269181,-1.521132861,-0.401309011,-1.556699428,-2.147159363,female,no,0.32750375
76.28727698,-0.433122652,0.224562573,1.064927539,0.26615105,-0.444935959,-1.251584122,female,no,0.327383525
-33.14509053,-0.401513601,0.514672292,-1.507451039,-1.023509597,0.418150137,1.348494997,male,no,0.550259482
-59.75295443,0.437773364,-1.015635968,-0.723270522,-0.201833977,-0.599634908,-1.617686566,female,unknown,-1.497431321
6.490444251,0.618356065,-1.434704583,0.339177264,2.007162461,0.502071735,-0.991306262,male,yes,0.660803854
-99.56469019,1.664655618,0.056214038,-1.154498716,-0.44164624,0.377763002,-0.245108062,female,yes,-0.14819421
-28.55709054,-1.410165734,-1.319293311,-0.269577452,-0.349144992,0.738773075,-0.333479286,female,yes,0.444189528
91.43238215,0.651381507,-1.251677419,-0.017185847,1.658214662,2.140332678,-0.813464154,male,no,1.248872738
110.1277426,-1.257571464,-0.85526061,0.625640334,-1.77231546,0.148347675,0.537314103,male,unknown,0.4475182
-60.75939611,0.650168352,0.206031457,0.90911902,0.366636838,0.824868016,-0.909391689,male,no,-1.315068112
-39.46566783,-1.079211769,0.203485915,-0.948266505,-0.553234023,-0.187584725,0.749337222,female,yes,0.35652532
185.2660085,0.316626143,1.324425327,0.76115065,0.115514617,1.888427073,-1.266416488,female,unknown,-0.443426263
-127.870867,0.566621062,-0.340730079,-1.582995024,-0.061418661,0.747246892,-1.693412956,male,no,-0.217885669
-36.84512783,0.69673818,-1.411792779,0.720306011,0.799675572,0.187823917,1.41198689,male,no,-1.370102786
132.0046577,-0.403316886,-1.463521544,1.617337928,-0.719934128,-0.148341015,0.260491909,male,unknown,0.098014171
119.8032472,-0.274018401,0.692645559,0.545042736,0.314939002,-0.4460946,-0.145800869,female,no,1.13498884
42.01723329,2.157024131,-0.782782442,2.760550553,1.060714909,-0.399589421,-0.621919104,female,yes,-1.497636644
-92.09758454,-2.230536584,-0.280815628,0.569872288,1.263456581,-0.359779786,-0.594968737,male,yes,-0.536457366
-54.46462662,-1.496301862,2.264091583,0.113177193,0.460061908,-1.003467162,-0.016310294,male,no,-0.615738827
193.6121919,1.379673803,0.165470195,0.956190568,0.990034005,0.808587818,0.080870335,female,unknown,0.747813406
-106.6853252,0.996017421,-0.320317405,0.449226654,0.512654635,0.460026163,0.226372543,male,yes,-0.767364708
20.03067942,0.951785225,0.651080004,-0.078628531,1.960900456,-1.697965086,0.442683646,male,no,0.452177904
205.5801844,-0.695269588,0.207941919,-0.286802325,-1.253209567,1.108144354,-0.982177224,male,unknown,1.726794467
168.4205502,0.74090705,-1.573416393,1.549644731,-0.57887707,0.05181688,-1.808335641,female,unknown,0.322369435
32.49230717,2.182705121,-0.67981043,1.116768681,0.788273934,-0.391906573,0.210427692,male,no,0.105183076
-8.666583516,-0.252014277,-0.099187803,-0.787725978,-1.509273481,1.192338062,0.618991729,male,yes,0.963736404
9.403796291,0.384842961,-0.90154354,-0.211168748,0.008062515,-0.347365853,-1.750552166,female,no,0.376378905
110.1553217,0.823669049,1.721538653,0.639981165,-0.228192392,-1.380764687,-1.08677814,male,unknown,0.252077247
21.74998718,-2.004722793,0.566291268,-1.401838785,-0.29078899,-1.566888497,2.03999702,female,no,0.454805217
-23.84656248,-1.693861976,0.638770825,0.894689343,0.603040055,0.001079686,0.576242137,male,yes,0.004812824
-167.2288563,-1.834608139,-0.327771298,-0.926985759,0.020284648,-0.922875847,-0.579197908,male,yes,-1.259540368
-77.94142137,-0.194609335,0.215776898,-0.60695347,0.145987043,0.220710714,-0.089041036,female,no,-0.66130478
-156.1897045,-0.984690797,-0.733879224,-0.341157587,1.98659354,-0.676803637,1.125028952,male,yes,-1.778471749
-57.5388671,2.216843372,1.22532134,0.279728152,-0.341377949,-1.128454084,1.080350638,female,yes,-0.073461443
41.16579643,1.626822291,-0.073029921,0.193674599,1.086041921,0.82089146,0.573062351,male,unknown,-0.557185151
-38.01678511,1.81632599,-0.07719613,0.288193622,-0.096142131,-1.515840138,-0.20732733,male,unknown,-1.47194704
-116.4660234,-0.291108601,-0.056811965,1.0968381,1.423577235,1.748402778,0.407556429,female,yes,-2.337450606
-106.3364245,0.980486362,-1.050401741,-1.198046152,-0.055954494,-0.653342126,-0.669969575,female,yes,0.047688207
-33.89397943,1.851103098,0.318389322,-1.907329649,-6.52E-05,-0.062761094,0.409618945,female,yes,1.447809807
-238.8165502,-0.161275389,-1.897117461,-1.928364892,0.686548729,0.253169031,-1.061764552,male,yes,-0.982196477
-158.5580742,0.433556918,2.303238644,-0.538074005,-1.657850854,0.021348781,-1.541005133,female,yes,-1.21806508
-20.62048297,-1.322066458,-0.713537787,-0.92070602,-1.221205392,1.845358981,1.069121596,female,no,0.184229185
127.2188618,-0.151144198,-0.165922437,0.564214804,-0.282850548,0.680641728,-0.127240696,female,no,1.12282731
-29.20250805,0.444421066,1.039811933,-0.036312122,-2.077395406,0.187331525,0.165077523,female,yes,0.116010353
198.1460175,1.342840912,0.645009195,1.977177995,1.085061684,0.714705374,1.104248241,female,no,1.081452444
-119.286654,-1.290828115,-0.368397199,-1.262397191,-0.213052786,0.000539826,0.412080021,male,yes,-0.284343479
86.45144653,1.133056792,0.584295638,0.334135529,-1.620557504,-0.495629625,0.59519388,female,unknown,-0.523147674
-23.16675281,1.736984451,1.047787272,0.939954597,-0.252777714,-1.711922957,0.427979763,male,no,-1.014404176
23.67259885,2.243518216,-0.976967827,0.903300927,-0.047595889,2.685418212,-1.240875026,male,no,0.121627283
-164.2678121,1.768812332,1.296928955,-2.255112451,-0.671862736,-1.016977079,-1.94057111,male,yes,0.921228338
-52.71068488,0.585778522,0.945794599,-0.917955993,-0.219908544,0.422727909,0.057152027,female,no,-0.467882151
-58.42835754,1.245787292,-0.840147421,-0.594264748,-2.48822223,-0.660308452,-0.79191617,male,yes,0.835894687
212.3931395,0.6001154,0.571759881,0.212708771,-1.400378797,-0.994652481,0.88628715,female,unknown,-0.103319471
65.65986228,0.826467628,1.408289605,0.890319878,-1.349759192,0.543543985,-0.119099441,male,yes,2.164598645
126.1930683,0.993274821,0.090830643,0.255576435,-1.708168358,0.223947139,1.514136456,male,unknown,0.68459453
-85.46151005,-0.46776299,-0.527114105,0.84414609,2.484114546,-0.130972415,-1.39927293,male,yes,-1.38036648
-89.85571355,-0.374682314,1.902958182,0.549685696,-0.626706721,-2.867266629,-0.621240605,female,yes,-1.143653789
20.71789399,2.346900951,0.928834034,-1.911229735,2.207676938,-0.392899638,-0.001914267,male,unknown,-0.08036146
308.4561437,1.761271296,-0.428312097,1.441556144,0.718596186,-0.588555989,-1.46073574,male,unknown,0.798353685
-174.1022257,-0.059292314,-1.578175571,0.405013812,-0.899404709,-0.063358901,0.942675308,female,yes,-2.240288524
-109.6808563,1.299405809,0.778323243,-0.049211986,0.151271016,-0.109827696,-0.094607509,male,no,-1.220410149
35.6046351,0.774497977,-0.161443065,1.649061064,-1.269542152,-1.887988179,1.022246828,male,yes,0.380564739
-157.0098824,0.581669162,0.841588239,-0.244672636,-0.417060542,1.345775691,-0.536234156,female,yes,1.049607893
-103.6970252,0.35730083,-0.018922618,0.383992062,0.076970629,-1.683727231,1.374288349,male,no,-1.672241895
182.515713,-0.339707233,0.392552799,-0.474804793,0.599474709,1.521997574,1.322409404,female,unknown,1.452092219
222.8788342,-0.718966475,0.295015944,2.991549806,0.265503065,-0.673610616,0.111981621,male,unknown,-0.368358117
-173.1122859,-1.290959039,0.193497615,1.419063215,-0.525513704,0.066245682,1.093072951,female,yes,-2.910363587
-5.189239219,0.350291754,-1.750248504,-0.876470976,-2.123205001,-3.278069146,0.291714573,male,no,0.640452122
309.2960142,0.377799662,0.432050522,0.759004076,-0.77998241,-0.527350584,1.260180434,female,unknown,0.720698282
-77.24609674,1.26583403,-0.327226188,0.82353907,0.460016575,0.019427298,-0.031891568,female,yes,-0.133800375
202.3089315,1.4381981,-0.653949436,1.503281605,0.930697595,0.754876031,0.651878976,male,no,1.659716603
-23.83557558,1.70346966,0.13416495,0.738721886,0.09596325,1.077688332,-0.18776789,male,yes,0.572367428
252.3829649,1.110116097,0.532002297,1.946213955,-0.978668133,0.211821345,0.003880494,female,unknown,0.396076905
-77.56913162,-2.45507229,1.115689243,0.194940813,0.394489125,0.394353082,-0.183483071,female,yes,0.065456892
-98.21236662,-1.047398844,-0.274739377,-1.313371793,1.058989126,0.428502217,-1.335724006,female,no,-0.765442284
-25.59087774,-0.097332996,-0.456888074,-0.535442754,-0.866798399,1.535160267,-1.506282221,female,no,-0.258769326
-93.41927677,-0.178414835,2.05677322,0.067398261,-0.574082641,0.091957229,1.078554777,male,no,-1.722271182
-4.82186082,0.36318105,-1.333391023,1.202424805,-0.810414746,0.551090576,-0.164726262,male,no,-1.100453528
161.6698985,0.706069215,-1.115446703,0.713112215,-0.167907594,0.826243352,0.895884315,male,unknown,0.38879348
79.41725598,0.066236096,0.487256031,0.222667174,2.615099557,0.701911521,-0.111335047,female,yes,1.355448776
19.03906909,0.558026816,-0.535910056,0.950280154,1.158221832,0.884959104,0.546253784,male,no,-0.254195005
70.4245892,1.734084157,0.056222256,1.312444967,-0.026313141,-0.794929651,-0.907690822,male,yes,2.240424639
140.9648029,-0.438607474,-1.949952838,-0.588517349,-1.162191117,0.5589342,0.807153003,female,unknown,1.305634719
3.921795549,0.965322074,-0.878124811,-1.151194817,0.432260535,-0.788235316,0.869271723,female,unknown,-0.19172151
211.4953341,-3.498019932,-0.026610131,-0.453214288,1.072921019,-0.156380157,0.641915615,male,unknown,2.258883113
9.495319594,-0.021676027,0.043713021,0.632317701,1.328131774,-0.033246684,0.597782366,male,no,-0.544850015
-1.489180863,-0.333048765,1.371043182,0.333259891,-1.149927305,-0.357464617,0.939519332,female,no,-0.779729063
149.6253296,-0.798117645,1.712270328,0.553335028,0.542135574,-0.078681966,1.40712788,female,no,1.087431742
51.2615015,-1.879471814,-0.752929163,-0.314558704,0.143153584,0.120212215,-1.005977844,female,no,1.226129973
-109.0985263,1.642332215,2.00609665,-0.694868149,0.751235608,0.612724517,-0.54760526,female,yes,-0.140487372
152.4447706,-0.348742326,1.699944903,0.695818199,-0.07237255,0.93177026,1.514979815,male,unknown,0.701916509
-57.97843261,-1.869402563,0.115490703,-0.260554019,0.661235197,-0.570308005,0.342733364,male,no,-0.639912149
3.313567473,0.693881139,-1.226515227,0.387724791,0.795904807,-1.272153432,1.316656842,female,yes,0.033501135
147.4767428,-0.518973074,0.291258945,0.915125599,-0.955722888,-0.746871047,1.271853323,male,no,0.956116997
-63.24563316,1.31593775,1.002440448,0.351490249,1.011159967,1.523658447,-0.411625657,male,yes,0.057413353
161.1064983,-1.562011725,-2.0904685,1.252085705,0.433534934,0.178567479,0.25172119,male,unknown,-0.7081224
-109.929229,1.686541426,-0.251832266,1.027594936,0.373782531,-1.535096738,-0.294954488,male,yes,-0.866449687
179.6303277,-0.847590866,0.743364675,-1.229449732,0.145692466,-1.725584497,0.805812739,female,unknown,0.360307813
-49.10695511,0.600359168,0.291290919,0.093730612,0.083810042,0.555697514,2.132952238,male,yes,0.044971007
93.98969994,1.007623328,1.067673033,-1.017493542,-0.747520398,0.061132121,-0.674712817,male,unknown,0.583869431
48.38966742,-1.329677226,0.508219668,-0.661060454,0.134472377,-0.370719283,-0.095736962,female,yes,1.831464988
75.09475551,0.636485037,-0.67639565,-1.329641989,-1.071246013,-2.063629554,0.847265976,female,unknown,0.818922204
-80.05335338,-1.030176714,-0.329724915,0.133834916,0.754229778,-0.901852963,-0.365700052,male,yes,-0.593125941
-123.8179609,-0.128253327,-1.243174539,0.9522531,1.471569071,0.13135142,1.147019515,female,yes,-2.031046214
127.8384212,1.024813895,1.91096967,1.240469867,-0.35798036,-0.445867129,1.36542646,female,no,0.201539786
-189.7583333,0.455659528,-0.607130501,-0.702150112,-1.411548956,0.4042248,0.367854948,male,yes,-1.065291953
-105.0511804,0.022053796,-1.832398912,0.218976912,2.196857175,-1.071771106,0.28087616,female,yes,-1.319335992
-45.62645469,-0.610523349,-1.372179789,-1.13627745,-0.83957526,-0.328633184,-0.565241487,male,unknown,-0.85376084
-10.05105451,0.414133947,-0.739002785,-1.022357683,-1.205175181,1.409572739,0.878610403,male,unknown,-1.324987093
91.53929772,-0.48653106,0.342606122,0.334386752,0.019698497,-0.42330717,1.301507176,male,unknown,-0.107712455
87.0088286,-0.144888603,-0.202168736,0.271015319,1.924497778,-1.599166455,0.847391107,male,no,0.500429504
118.667366,-0.27823859,0.404877762,2.234556907,-0.534407538,1.435531411,0.506527287,male,no,-0.009051102
-84.22324679,-0.094309215,1.008331603,-0.053910355,0.004585369,1.04982433,-2.13811916,female,yes,-0.461089255
-14.63414321,0.486274838,-0.154349653,0.24541729,0.561734276,0.464108467,0.901387904,female,no,-0.765480461
-161.8896837,0.539314577,-0.223139414,-0.813091569,0.50615461,-0.210488044,0.347358367,male,yes,-1.010246324
127.6980776,0.083560817,0.141878397,0.597303436,-0.395117986,1.437050527,1.387005973,male,unknown,-0.383646048
62.19045396,-0.003430501,0.386503461,-0.404475969,0.475190715,-0.4793615,-1.168235222,female,unknown,0.021995651
230.9607181,-0.068581162,1.915844604,1.098399157,0.006380013,-0.585083003,1.702025137,female,no,1.780499677
-190.1350067,-2.170326298,1.45939027,-0.64289119,0.651369686,1.447837009,-0.016722612,female,yes,-1.34176069
67.16979492,-0.11164606,-1.382197599,-1.591907708,-0.054897886,0.233091685,1.574929471,female,unknown,1.096940128
35.27007179,-0.334673722,0.219680225,-0.5311106,1.349699289,-0.77800596,0.342920101,male,unknown,-0.048799375
128.8601374,0.558433659,-0.287521276,0.016540998,-0.290252616,0.035535985,-0.157294769,female,no,1.249136381
43.61188493,-0.511572659,0.292572829,-0.359299018,-0.379882758,-1.705308824,-0.793369967,female,no,1.190455352
272.0061443,1.308849768,0.495727415,0.133142776,-0.148212656,1.319707069,-1.971608097,male,unknown,0.998939164
-150.0395778,0.854519825,-0.6848058,0.049670819,0.760857149,-0.014661487,0.748074138,male,yes,-0.676451206
75.93830208,-1.647169253,-1.710335805,0.784858318,0.206996172,0.852784407,-0.946102967,female,yes,0.980779259
80.16897117,1.363446183,0.092811621,0.527633984,-0.731617228,1.212141562,1.364512171,male,yes,2.223140688
-91.18494041,1.866492306,0.513812417,-0.312195757,1.036565628,2.901738787,0.831623728,male,yes,-0.732884151
30.55223919,0.281159293,1.2479939,-0.477890832,0.825907367,0.131759384,0.468298778,female,no,0.781192871
43.73150291,0.929478533,0.521248526,1.568694801,0.274426981,-0.739199687,0.435541347,female,no,-1.148804899
-93.92544607,-1.364334347,1.482124355,-0.491397558,-0.087942903,0.324941716,-0.708959571,male,yes,0.027232662
230.2911311,-1.03387776,-0.495383195,0.220659367,-0.332305638,0.024616142,1.004350332,female,unknown,1.596682767
128.6099597,0.808159128,0.136187084,-0.295483501,-1.96888223,0.817130897,-0.203108233,female,unknown,0.384316273
12.90368956,1.560401435,0.144422036,1.4260017,0.589128664,1.280133971,-2.199766056,male,yes,-0.248448361
-49.58246871,-0.292332159,-0.378830417,0.665820835,-0.776824989,-0.273651444,-1.162592243,male,yes,0.30778529
-107.3133604,-0.376517256,-0.185634422,-0.720677193,0.20328227,-0.037807338,0.248186821,male,yes,0.04392822
-97.67079067,0.277104682,-0.879207518,-0.316822991,-1.015850541,0.283152695,0.248198708,male,yes,-0.399642527
-26.31569776,-0.36719539,-0.06390792,-0.243497249,-0.342536961,1.769112949,-0.302530049,male,no,-0.550080073
-36.89688121,1.784823878,0.500099539,1.104062215,-1.921072279,-0.909024496,-0.318585385,male,no,-1.224463948
-43.44499122,1.97342931,0.976733589,0.162713396,0.61686085,0.12496176,-0.344377528,male,unknown,-1.510084288
69.54923105,0.273718363,-0.854193757,-0.042416179,-0.098261312,-1.853411879,-0.285936365,male,no,1.396821741
-86.63052094,-0.295588233,0.789215891,-0.076193926,-1.677883394,-1.072682789,0.442236986,male,yes,1.10019611
-15.44727392,-0.494309107,-0.204495126,0.453564271,-0.23524032,-0.73250081,0.636736367,female,yes,0.3456737
185.6832017,1.09606465,-1.06461035,1.975634801,2.494826593,0.258636355,0.087603047,male,unknown,-0.232879151
-80.11820354,-0.334372999,-0.222140012,-0.410026877,-0.314576077,2.382765529,0.513669425,male,yes,0.004640333
81.15306663,-2.261567628,-0.135539434,0.633178916,-1.665516466,-0.9937906,-0.228248998,female,unknown,-0.496085294
179.497345,-1.36168488,-1.143319104,0.650443882,0.220320477,0.662436686,1.624083926,female,unknown,0.717169631
-228.8540177,1.493894961,0.712793741,-1.423428647,1.027175454,1.846707807,0.247328904,female,no,-2.136322838
24.50599217,0.818957245,1.856084649,1.402791576,1.068902067,0.480027284,0.772354714,female,yes,-0.58724735
53.61493221,0.663371116,0.039503976,-0.17099927,-0.21412189,-1.557069472,0.166309327,female,unknown,-0.762505059
109.3391816,-1.646752785,1.367363091,0.693109139,-0.464582979,1.347113496,0.115786958,female,no,1.138419816
174.8925772,-0.219737889,-1.150579427,1.907776146,0.091721243,0.914533653,1.399716785,male,no,0.5959024
199.4202272,-0.652180893,0.219925762,1.157292531,0.786133743,-0.154140579,0.463897173,female,unknown,0.964463262
135.9895802,0.631694144,-0.225906629,1.246572212,-1.582761518,0.286207132,0.026689528,female,unknown,-0.685972116
-42.29188573,0.167785583,0.644548125,0.205934683,1.800665085,-0.015331535,-0.282102528,male,no,-1.242733672
54.44639172,0.475976714,0.273294413,-0.457653597,-1.385181644,-1.696129349,0.11474124,female,unknown,0.346294509
-105.8546063,1.247305239,-0.32708598,-0.9285742,-0.02094784,1.068311261,-0.011559382,female,no,-0.710057277
-50.08519935,0.269246633,0.71741936,-1.432166733,1.690246138,-0.953926841,0.554064354,male,no,0.33064774
141.6800141,0.51237166,0.874464885,0.837495409,-0.273608881,1.712700139,0.002176044,male,unknown,0.809482614
171.701297,0.830031374,-0.581490927,1.064622764,0.360138374,2.094142904,-0.533000403,male,unknown,1.418263555
22.81705973,-0.49644007,0.765341157,-0.529166272,0.36730283,0.355439033,-0.444666662,male,unknown,-0.898888654
-123.3198099,-0.640975772,0.377551405,-0.512920429,-1.052519687,0.486741451,-1.086787509,female,yes,-0.131558412
-4.630317041,0.318339757,0.734541393,-0.876221106,0.398499699,1.925504492,0.935270545,male,no,0.605631856
-90.80151022,0.921074392,1.21889657,-0.222870994,0.427482476,0.114892122,-1.123698681,male,yes,0.311000602
-123.1131296,0.832807936,1.684628668,0.332787752,0.368568637,-0.074835664,-1.306680181,,no,-1.237040811
225.0215282,1.490562469,1.161193849,1.746859183,1.350397016,-0.373186251,1.20400863,female,unknown,0.748710195
85.30995902,0.118784752,1.690812217,0.260399727,-0.816881018,-0.863084391,-1.285161639,female,unknown,-0.140816105
-61.21466553,-0.826595592,-0.521358023,-1.028183759,-0.969239762,-0.995521896,-1.169097415,female,unknown,-1.088819433
-26.01022418,-0.769669588,-1.189906541,-1.447599917,0.315830292,0.212483348,0.502502994,female,unknown,-0.748130636
141.7327571,-0.437547912,-0.810414465,0.581538252,-0.498834279,0.909793104,-2.105891636,female,unknown,-0.018884156
-160.684961,0.044892612,-0.547672473,0.567784167,0.417207527,-2.107142755,1.91669551,female,yes,-0.725793474
-125.1603459,-0.732661079,0.974535131,-0.751000731,-0.125951386,2.130195355,0.749359555,male,yes,0.348278554
-26.06033958,0.576000269,-1.044947188,-0.378164063,0.125498756,1.694116235,0.635613229,male,unknown,-0.685011742
236.237386,-1.392202733,0.761577621,0.137248969,-0.045909623,-1.124423351,0.910733913,female,unknown,2.183233112
-154.3683931,-1.934963781,-0.26230739,-1.197244757,-1.219912882,-1.979478412,-0.71307804,male,yes,-0.461772835
119.0966949,1.914707692,-1.179021644,1.576388437,-0.920036935,0.180129143,-1.287231223,male,yes,1.471090595
-4.217828891,-2.384110699,-0.581090256,-0.128844114,-0.970469107,-1.243990753,-1.362508164,female,yes,0.861376916
