B,C,D,E,F,G,H,I,J,Response
-138.9315803,-0.606118457,-1.765153967,-1.297487431,0.340026294,1.139013674,0.382921128,female,no,-1.817487459
95.63083687,0.163883026,1.24836327,-0.302256115,-0.425660952,0.707422245,-0.24414961,unknown,unknown,-0.420909669
62.72467777,-0.293586631,0.781968156,0.3210669,-1.188888839,-1.149576144,0.570076436,male,no,1.506410135
-5.690439559,1.012978196,0.009750987,-1.666637044,1.284379525,-0.586493632,-0.113318999,unknown,no,0.265455795
-21.52043157,-0.168377769,-0.272757145,0.658821114,-4.086162331,-1.652384943,0.393052367,female,unknown,0.237648229
78.39685841,-1.288883473,-0.884598971,1.015811621,0.022637099,-0.66163599,1.622594292,unknown,yes,1.080018072
19.47146139,0.774794905,-0.258984623,0.209150633,-0.19757369,1.071293516,0.394355757,female,unknown,-0.048193317
-141.053644,-1.676157861,-1.074084012,-0.285662272,1.376389912,-0.270023874,-0.956609735,female,yes,-0.445022419
-1.763178286,-0.063400126,-0.017897031,-1.848411981,-2.340948731,0.047091376,1.142877746,female,no,-0.139657972
-50.48504307,-0.620700444,-0.208670715,0.678630028,-1.410111469,-0.668544639,-0.755593665,female,yes,-0.137087237
63.0589132,0.097133434,0.175134916,1.47326545,0.220045693,0.736220756,-0.479143808,female,unknown,0.94390794
-116.1640068,-1.566076868,-0.908275125,0.757143871,-0.242607695,-0.884040755,-0.794927463,unknown,unknown,-1.64287215
5.655492424,-0.423252786,0.578576334,-0.690503523,0.392658575,0.920186847,-0.064212458,male,no,-1.030290789
-101.6014626,-1.544432181,-1.056788188,-0.661139811,-0.233228364,-0.408136518,0.059602256,unknown,yes,-0.958346097
88.93743204,0.98092303,0.661895209,0.888617973,0.0665824,-0.583369143,1.430266352,female,yes,-0.254022489
-24.13215715,-0.399128878,-0.857705708,1.724338537,0.543124042,1.786620665,-0.870960306,unknown,no,-1.372950085
69.31352,0.220213133,0.744648887,-1.807800813,0.056904795,1.733522818,0.057738156,unknown,no,-0.734580953
-56.73470886,0.45307683,0.760477616,-1.033389481,0.146108988,-0.292591731,-0.586409423,female,unknown,-1.572844122
10.94427125,1.08989191,-0.032694016,-0.341567671,0.462830045,-0.144778471,0.343765772,female,unknown,-0.133340791
179.5961505,-0.449792805,1.353113218,-0.415519015,-0.989434596,-0.541601708,1.422050768,unknown,no,0.384696989
96.35038529,1.530119358,0.991283598,1.510790083,0.197706593,1.433297173,-1.234734214,female,unknown,-0.018593469
-28.1897145,1.736153341,0.057685081,0.660365993,0.426637924,-1.863457849,-0.427435476,female,unknown,1.246661727
-247.2728278,1.664481381,-1.609981136,-1.111649473,0.59758206,-0.104845757,-1.59865464,unknown,no,-2.531357636
35.18209204,0.004039558,0.480261455,0.564491878,-1.311232673,-2.13860675,0.509182243,female,unknown,1.129512687
-133.0187027,0.260324668,-0.612630189,-1.327562514,0.145218634,-1.092330605,-1.120532682,female,unknown,0.834085038
-17.01793234,0.939182712,-0.057756734,0.232163027,-0.460035872,1.097477933,-1.591090044,unknown,no,-0.201668075
-77.72837827,1.539108239,-0.386685522,1.332857621,-0.390704538,-0.420829916,-1.377988235,female,unknown,-0.867928291
79.42472152,0.514570391,1.865059884,0.083526336,-1.367541855,-0.904193592,-0.218076559,female,unknown,-0.479383349
-12.85869136,0.113895046,0.372652055,0.908590857,-1.395698714,-0.342747937,-0.834350329,female,unknown,-0.12684512
75.45573085,-0.236565511,1.075404935,2.042514935,-0.645532565,-0.955071859,-0.387356942,female,unknown,0.526351119
-76.25321493,0.92283619,0.62349814,-0.938682548,-0.342868327,-0.879909367,-1.109177179,male,no,0.202208733
-41.12574637,-0.88199603,-0.507531833,-0.502761712,-0.353848532,0.347700546,-0.15774018,female,yes,-0.142674112
62.39516728,-1.603368599,0.158437156,-0.930942725,-0.112306777,-0.074609646,1.419509409,female,no,0.270853678
72.10955677,0.339524285,1.225926674,0.875018276,2.868368537,-0.38749844,0.015586669,male,unknown,0.542588679
164.5623374,1.396166655,0.546175897,1.693210769,-0.47342706,-0.226564562,1.314397733,unknown,no,0.926467931
-186.9271617,-2.319300767,-2.297185816,-0.218766118,0.345309376,-0.470561707,0.998613381,male,unknown,-1.098528062
-117.6422332,-0.022902775,0.174003344,0.143998794,-0.926707336,-1.830412139,-0.579338185,female,no,-1.693383921
-112.7674608,-0.000195188,-1.472645972,1.47361198,0.812685008,-0.084723855,-0.737099142,male,no,1.166349344
-34.7405811,1.50768338,-1.232410296,-0.828070798,-0.426095147,0.77141741,-0.404343664,unknown,no,1.357899787
-3.839128008,0.425781089,-0.659590158,0.600952657,0.46837019,-1.144654987,0.636924953,unknown,unknown,0.62270652
18.48804461,0.817402334,1.119495009,0.283219826,-0.669260634,-2.470625352,0.178193365,male,no,0.706506667
93.68083587,1.126209005,1.250639069,1.297834591,-1.13301378,0.047397804,-1.061292792,female,yes,0.799961927
-55.09572727,-0.059095891,-0.943309978,0.621966857,-0.303489541,0.666724695,-0.299670886,female,unknown,-0.551544333
12.13911165,-0.53039899,0.363770049,0.629708148,-0.438261479,0.782600584,-0.794971666,female,no,-0.069778473
-26.84321495,2.320982918,-1.112643512,-0.505517425,0.286444294,0.43703623,1.510522298,male,yes,0.229293619
-4.604805935,0.216988259,0.606621727,-1.967842711,0.75136483,1.163647655,-1.734810075,female,unknown,0.569574918
-32.91664257,0.919137691,-0.47815958,-0.653618264,0.559355159,0.131052123,-0.272436776,female,no,0.335496242
-27.28031695,0.257501288,-0.583341786,-0.500956442,-0.889980646,0.594039579,0.729366026,male,unknown,-0.167212029
-65.84618708,0.401680301,0.06883972,-1.502131459,1.541220134,-1.117802776,-0.301405926,unknown,yes,-0.665947154
-65.93038032,0.421563224,-1.826169333,1.190307269,-1.062999792,0.177764724,0.474341502,female,no,0.671477143
6.652306013,-1.229848057,-0.917157549,2.247128316,-2.00836753,2.022447905,-1.152013217,female,no,0.300140066
21.42641961,0.962418165,-0.074861216,0.243516774,0.887231176,0.088384898,0.733438917,female,unknown,-0.198843985
48.64160986,0.063999504,1.616885308,-1.511740443,-1.177413584,-0.131909319,-0.571490183,female,yes,-0.206157688
-109.941773,2.137996001,-1.285907043,-0.618465171,1.83930673,0.326285247,0.925828821,female,unknown,-1.649418935
17.86193516,-0.720892348,0.046939567,0.470430296,-1.78120254,-1.668911209,0.354441017,unknown,no,0.512980631
-101.986745,1.043581528,-0.227131963,-0.944065312,0.162170048,-1.355400747,-0.2183662,unknown,unknown,-2.138611037
33.02912596,0.551710042,0.13573692,1.244693656,-0.080936241,0.509239557,-0.460452081,unknown,no,-0.924770966
-34.90090078,-0.839785707,-0.59739708,0.505018034,0.073983604,-0.401960815,-0.496929088,female,no,0.665221887
109.3112808,-0.31080841,0.615172827,-0.177079668,-1.133117758,0.462078833,0.556672987,unknown,unknown,-0.468737369
-45.76481183,0.964440236,-0.554770451,-2.066779524,0.323496997,-0.215479672,0.415346003,unknown,yes,-0.312312644
209.4339152,1.948420258,1.358388203,0.532589271,1.149322596,0.51444014,1.078315419,female,no,1.358737794
90.55775281,1.271432763,0.774673338,0.353522968,1.552081401,0.617458588,0.351279054,female,no,0.580826001
34.81375364,0.93644585,0.240838253,1.450541003,-1.163916244,0.662359061,-0.394459081,unknown,yes,-1.394344914
84.80621616,1.175821736,0.497213546,1.176385572,0.619011254,0.316138942,-0.283127964,female,unknown,1.263741413
-3.817609265,-0.337694425,-0.799964243,-0.257198895,0.818268644,-1.141957111,0.817597138,unknown,yes,1.688563992
-27.42764155,-0.534578694,-1.159141913,0.940622856,-0.442241502,-0.33068386,0.876148019,female,yes,-0.089397958
-120.4629582,-0.11761065,-1.77268236,0.359758755,-0.985508126,-1.505311336,0.805705271,male,yes,1.149504678
-37.48581348,0.509797531,0.542017265,1.26993622,-0.387246597,-0.644164604,-0.904702178,male,no,-0.436266387
0.188039773,-0.658002829,-0.121172545,-0.828246981,-0.381092543,0.394725613,0.992420218,female,no,-1.164888335
-192.408412,-0.674713711,-0.482515792,-1.16286082,-0.109474688,-2.438879332,-1.370916651,female,unknown,0.090921857
5.955576917,-0.558474797,1.02026093,0.055139139,-0.29151226,0.67299623,-1.718979014,male,yes,0.139349101
20.30004118,0.329421464,0.487553235,2.252577969,0.055033327,-2.498397829,1.578174494,female,yes,-1.649238302
105.0352875,-0.405095218,0.413130148,1.001142361,-1.158322669,-1.407791763,0.601708624,unknown,yes,0.139184564
-126.0145221,-0.299860875,-1.312901644,1.024804188,-0.793774907,-1.907182521,1.282840139,male,unknown,-1.18532907
64.78983049,-0.419743611,-0.028107158,1.413943061,0.561506441,1.066130983,-0.288513092,unknown,no,-0.378137421
24.70041792,-1.047002296,1.102821461,0.919385521,-0.934117973,-1.179177938,-0.256396861,female,unknown,-0.870512796
64.89608394,-0.887480909,1.034566866,-0.436385923,-0.327357225,-0.498217878,1.008664016,female,yes,-0.557926053
120.2671408,0.589793481,0.446771781,0.011604987,1.507182595,0.830021377,-0.092874501,female,no,3.134322199
43.51242625,-0.763570343,1.00222943,-0.022024325,-1.179274993,0.20178702,-0.310896454,female,no,-1.310401216
-168.6417856,0.089312833,-2.516998745,-0.030573553,-0.234032116,1.395065697,-0.348935317,female,unknown,-0.220686182
66.63496651,0.831930728,-0.222220267,0.497521288,-0.618986207,0.390682663,1.430674529,female,no,-0.318767668
-23.66013724,-0.823715498,-0.480541509,-1.475358891,0.736723256,0.318667281,0.826319944,male,yes,0.802381642
16.12565353,-0.180232744,-0.445014179,-0.113137549,-1.442518207,0.876735704,0.434241012,male,no,1.779005401
-122.381524,-2.241428992,-1.317044238,0.580326825,0.075682853,-1.746619925,-0.272131259,unknown,unknown,0.132119836
-178.2621498,1.122784505,-0.520022026,-1.176569155,-0.073487108,-2.296248891,0.481649977,male,no,-1.882312809
87.90143721,-0.462695812,1.458800509,-1.060796144,-1.045417075,0.535328017,-0.376296371,female,unknown,0.854553727
-13.42652901,0.274372692,-0.480726513,-0.127113215,-0.733807516,0.721684628,0.424482412,female,no,-0.024092418
122.4929845,-0.198712728,1.270613209,0.997620828,-1.051497758,-0.701684637,0.933335671,female,yes,-0.576338734
58.57558977,1.054079599,1.206300556,0.178777065,-0.034978685,-0.513243125,0.196299633,female,no,-0.293003574
-21.93983086,1.196818347,-0.474697172,-0.140275912,1.036810544,-0.910745718,0.095665648,female,unknown,1.095564391
-42.32808559,-0.694490106,-0.975089766,0.630922338,0.854793374,-1.051060356,-0.523064729,unknown,yes,1.563453248
49.68700084,0.380681109,0.356323954,-1.952257559,0.460660393,0.87654013,0.742796327,unknown,no,-0.857928348
35.57606966,0.499502767,-0.147335339,1.198814022,-1.056077089,0.988264373,-0.529935686,unknown,unknown,-0.417583138
79.03479143,-0.446281378,0.954105497,-0.209206091,0.61728474,-0.275491458,-0.105109426,female,no,0.998773696
5.278721788,0.221265462,0.168145779,1.289318266,-1.110469543,1.112793393,0.280747156,male,yes,-2.176892346
25.6488409,-1.009757343,0.765867374,0.183318834,1.315001756,0.464289256,-2.036010316,unknown,no,0.335440497
113.4067834,-0.621225748,1.357681899,-0.79831296,0.56057412,-0.253087626,0.51113386,female,no,0.255072954
191.8567637,-0.552210503,0.996681082,-0.06799155,-0.68542006,1.083693313,0.653319485,female,yes,2.624007224
-18.5695722,-0.309834501,-0.256756729,-1.372454876,1.582438408,0.63320628,0.640815049,female,yes,-1.160781133
20.11472464,-0.384259887,-0.076080515,0.392773857,1.29452456,0.115559003,-0.253594203,unknown,no,-0.4107176
-130.6910924,1.162548024,-0.725156809,0.275875152,-1.732404917,-1.411146438,-1.013807035,female,no,0.452225061
-293.2987281,0.143256308,-2.088603499,-0.465913425,2.175101255,-0.253573472,-2.194196359,male,yes,-0.938753585
-86.80787021,-0.335932725,-0.568972338,-1.907325402,-0.57764264,2.047636376,-0.379492852,male,unknown,-0.053796968
-15.19823857,1.603254521,-1.21515499,0.836165252,1.025391062,1.729449116,0.201719762,male,unknown,0.482495133
-73.55032932,0.434212518,-1.643112674,0.376661128,0.182785879,0.691786302,-0.54137121,unknown,yes,0.565061228
29.77853151,-0.121411047,0.567949512,-0.184804014,-0.59038792,-0.253584547,-1.377074971,unknown,unknown,0.664201478
-57.8810343,0.545014146,-0.865756433,0.189105316,0.436583067,0.4838736,0.289330268,male,no,-0.234619643
48.79258115,1.253852427,0.443467519,-0.293374959,-0.421362621,1.421120934,0.258338013,female,no,-0.960563359
12.80757644,-0.049382558,1.174915389,-1.139497722,-1.290577748,0.268039562,0.35927822,female,no,-2.489085906
-5.872554907,0.968385076,-0.548647479,-0.475387084,1.872561941,-0.079130024,0.935887318,female,no,0.436834772
149.5441559,1.438571819,0.361499373,2.111014879,0.634320939,0.91951153,1.436321136,female,no,-0.341070223
-1.367217273,-0.966706717,-1.112176835,-1.734627822,-0.58383822,-0.580264711,2.481826792,unknown,no,-0.083501554
20.84183492,-0.449999313,0.2019071,0.198175336,-1.172355249,-0.317418636,1.265902813,female,unknown,-1.007695569
-32.68782645,1.479710429,-0.540992293,-0.676273637,-1.169623881,-0.459171253,-0.703643045,unknown,yes,1.445682787
-44.57498688,-0.490990949,0.208551136,-2.637199772,-1.158416003,-0.512424908,-0.046727467,male,yes,1.23975735
-106.6029825,-0.560747001,-0.947196413,-2.691072082,-0.132084921,0.524005341,-0.470345033,female,unknown,0.73342742
153.3526305,0.698133362,0.406108917,1.86547661,-1.056625358,1.794948746,0.043437704,female,no,1.167466746
-189.212031,1.04905699,-0.05014204,-0.252531149,0.55964416,-1.639207153,-1.843709556,male,unknown,-1.107423264
-136.7644116,-0.368185412,-0.6365298,-1.055812032,0.818870857,0.162281251,0.03691752,male,no,-0.79615037
27.82983613,0.466114172,1.364450284,1.006120798,-0.467231479,-0.169180401,-1.079466955,male,no,-0.606401741
52.84030709,-0.234142076,0.629317077,-0.040751591,1.601328357,0.365307036,0.168505075,female,no,-0.008438571
20.25807185,-1.594851208,0.641511154,-1.064430074,0.717137592,0.207686267,-0.326889992,female,unknown,-0.363403465
94.00309068,-0.131984504,-0.306346639,-0.758234736,1.206456201,0.500616512,1.30565795,unknown,unknown,1.285781709
99.17708008,-0.55193551,0.430177363,-1.874011853,0.299417508,0.353465586,2.189880543,female,no,0.869016417
125.1599196,-0.691092598,1.994657175,-1.880988501,0.227544904,-0.203586493,-0.288104856,unknown,no,0.254122511
-108.0572382,1.00548049,-0.938057632,1.548230952,0.135517847,-0.431739714,-0.793209568,male,no,-0.401978536
-67.61983034,-0.502935375,-1.516870153,0.2141155,-1.624923076,0.59650301,0.410128075,female,yes,-0.643767681
-50.10290752,0.493437972,-0.363975975,-0.422478645,0.358132387,-1.077657038,-1.004620889,female,yes,2.430185798
-72.56216559,0.415770563,0.513758696,0.317922474,0.20527119,-0.930815234,-1.547925922,unknown,yes,-1.7890993
-164.3325514,-0.282544664,-2.23930182,-0.765020304,-1.059682636,1.298574294,0.605062052,female,unknown,-1.778679847
104.5443,-0.400829983,1.294530659,0.085342317,-0.787283639,0.739661331,0.312087182,male,unknown,0.216140746
89.42132346,-0.964365502,1.159153566,-0.127220458,0.113758481,-0.282155974,1.122044682,female,no,-0.434768643
32.56834198,1.188516696,0.579812676,1.385404547,1.564409597,-0.25871563,-0.058822502,female,unknown,-1.19756879
-136.0205882,1.480568371,-1.208878863,0.345609714,0.590821338,-1.425659572,-0.829075854,unknown,no,-0.670905482
195.9977867,-0.229965888,0.587907047,1.684350249,0.111448411,1.67067193,1.110377958,unknown,unknown,-0.789528068
-46.9121629,-0.445774872,-0.451153334,-0.434430777,1.094582111,1.71012196,-0.557992835,female,yes,-1.670829173
-6.483468836,-0.894415519,-0.072557216,0.264580902,1.242070623,0.116117323,-1.172122727,female,no,1.603955501
-116.9864203,0.939211104,-1.158343191,-0.032057715,1.660302192,0.918946746,0.243362446,male,unknown,-1.495170345
-88.04137143,-0.718784993,-0.919901405,0.647879114,-0.413401002,-1.449581129,-0.336370163,female,no,0.189617153
-206.2481435,-0.73599343,-0.342675878,-0.670574632,-1.175573828,-0.835647033,-2.566534269,male,unknown,0.218899838
76.70715034,-1.458903778,1.52854551,-2.149769298,-0.357446356,-0.482575608,-0.220925515,unknown,no,-0.001004356
80.31261832,-0.214329761,0.158332004,1.296304446,-1.69734271,-0.078730305,0.594464091,female,no,1.51900422
140.2119288,-0.024216907,1.279807713,1.584918923,-1.07031269,-1.476368704,1.50023817,female,unknown,-0.603922268
-59.49909076,2.29324231,-0.47187403,0.735940367,-1.523541047,-0.195488122,-0.645904521,female,no,0.021938431
-141.7974939,-0.219460339,-1.605996278,-1.810523233,0.222118638,-0.389463443,0.489227275,unknown,unknown,-1.061725862
35.892175,0.299941064,0.541927722,-1.15350859,-1.080963959,-0.498629833,0.173641282,female,no,0.730540771
10.6196732,0.503736202,0.05830504,0.815396272,-1.746324236,-0.280752941,-0.269388229,female,yes,-0.228385458
-110.3024988,0.587384891,-0.853802793,1.736649781,0.523299172,-1.624405328,-0.739461079,female,no,-0.825217438
-87.2572695,-0.132607324,-0.588384798,2.06259723,-0.715093211,-0.926950269,-1.328935847,female,unknown,-0.265119354
63.28600328,-0.082371287,-0.097575268,0.087430047,-0.627406341,0.481843996,0.606507271,female,no,1.316352386
64.78686766,-1.579305945,0.84192368,-0.625191371,0.157732655,-1.439156696,2.085423709,female,no,-0.890199834
134.6633193,-0.561672214,1.357511197,0.082128173,1.546560864,-0.383124208,2.657136648,male,no,-1.692972646
15.92284828,-1.331927058,1.08146029,0.639696718,-0.322688007,-0.842823458,-1.317025508,female,no,-0.101756634
76.34262903,-0.214796927,1.66286898,-2.405555857,-0.368467703,0.608548411,-0.674043862,unknown,no,-0.257282897
42.67376698,2.587717091,0.254749753,0.407876832,0.866360579,0.023651903,0.910468791,female,no,-0.987362533
-1.666666626,0.702505581,-1.029416336,-1.131117751,-1.228719463,2.249832785,0.890130358,male,no,1.603911702
34.10006415,-0.674624668,0.762140537,0.154957206,-1.045943883,-0.250783711,0.042984746,female,no,-1.140729881
-12.29128427,0.507007486,-1.093778624,-0.417602753,-2.169229257,0.572921555,-0.583758519,unknown,yes,1.321646492
-32.83720327,0.687877541,-0.183754366,0.092189164,1.941154023,-0.125075534,0.052586992,female,unknown,-0.925901668
-36.36093343,1.007276107,-0.383107917,1.81899432,-1.127110616,-1.418854804,-0.250875237,female,no,0.353146851
1.1356307,-1.950912027,0.014360273,0.902682912,-1.257923667,0.962071697,-0.426935442,male,no,-0.196203874
28.19413942,-0.301030107,0.553185274,0.830280713,0.232453086,-1.394404038,0.176216847,unknown,no,-0.637379564
-145.0433958,0.101912192,-1.036993955,-1.384041103,-0.173664551,1.121682456,-1.848529471,female,yes,-0.388948116
-4.856569016,-0.381150734,-0.122792841,-1.400896733,-0.71374254,-0.472094643,1.715817895,female,unknown,-1.069337203
-72.69859869,-0.408572183,-1.268921003,0.027866072,-1.184071168,-0.539190207,0.065977117,unknown,yes,0.412097701
48.80832218,0.103565535,-0.406219374,0.376012511,0.385266864,-0.275431864,1.665309484,female,unknown,0.885026997
59.79957065,-0.344764115,1.056567539,0.876991473,-0.942860024,0.932334397,-0.545909906,male,no,-0.62256936
-50.06800892,0.318358462,-1.067796649,0.098646556,-0.234304144,-0.361928629,0.291176008,female,yes,0.268731143
-49.54526707,1.723761599,0.179664429,-1.982891462,1.887033196,0.867195176,-0.730829983,unknown,no,-1.451482945
-56.12674094,0.154175832,-0.555318,-0.029240662,-0.608195488,-1.02008874,0.279470753,female,no,-0.002463124
73.44894153,-1.056066254,1.420481988,-0.519907331,-1.474939429,-0.276413,-0.678870535,female,no,0.45722387
17.47147679,1.610368343,0.650960278,0.147211077,-1.541761266,-0.470756624,0.301228862,female,no,-1.519444613
-6.846240035,0.575180239,-1.198995915,0.764400593,0.677592739,0.911603619,0.961438268,female,no,-0.126682729
-62.99675013,-1.046508595,-0.147652596,-0.063427942,-0.43170645,-0.023501076,-0.431191274,male,no,-0.313763131
64.1453854,0.547499831,0.713584662,-2.221978994,-0.810654273,0.752629194,1.576884193,female,unknown,-0.516201978
54.82016429,-0.345908598,0.981481269,-0.383664616,0.149193763,0.387911946,0.312040524,male,yes,-0.24085724
55.22167147,-1.749457529,0.869784148,-1.02973049,0.503311306,-0.34867514,0.546727383,female,yes,-0.094892639
62.83205763,0.134172165,0.754771734,-0.568321392,0.746401119,0.330788447,-0.645515721,unknown,yes,-0.460261339
73.55234626,0.937137869,-0.228297959,-0.850143073,-0.863179034,2.099305399,0.88223382,female,unknown,-0.188810075
-64.01172581,-0.623368448,-1.836194058,-0.047603551,0.536607656,0.26864428,0.237092904,female,unknown,1.469918793
-113.0603143,0.914290014,-0.610337417,-0.05017287,0.009297183,-0.631896909,-1.884889109,female,no,1.055796344
79.07377838,-1.383331749,0.098523903,2.056986584,-0.391343918,0.337740166,0.466811471,female,no,-0.458665299
-50.79674058,1.371586951,-1.120570219,0.566382818,1.438365769,-0.04445105,0.33077542,female,unknown,0.055456816
