B,C,D,E,F,G,H,I,J,Response
71.57212669,0.505809797,0.617928567,1.826823528,-0.48593589,2.003828292,-0.246237888,male,yes,0.613393867
103.5510231,-0.954100448,-0.034732679,0.850252613,-1.678448593,1.429452636,-1.073269455,male,unknown,0.33965609
-57.46412559,-0.263101341,0.33499372,-1.849453941,-0.462625793,1.032566733,1.06239923,female,yes,-0.03351603
-83.46889542,0.564316321,-0.119203676,-0.79968646,-0.132089089,0.112724081,0.479911086,female,yes,-0.146094308
-73.34626629,0.616250302,0.875295749,-0.080570745,0.475215458,-1.028691518,0.625612189,female,unknown,-1.330735215
-40.9597757,-0.699740997,-1.064739173,-0.46213173,0.143003224,-1.174500264,0.533196066,male,no,0.312321075
114.4077579,0.355457769,-0.224337898,-0.259737397,0.669370055,1.01723111,0.714492569,male,yes,0.682806201
53.77555299,-0.388725572,0.173118511,-0.111328674,-0.661002278,0.756861231,1.004817984,female,yes,0.887519407
225.4602262,-2.697215845,-0.844264298,-1.406863349,0.093555937,0.93388406,-0.689841863,female,unknown,0.139922006
-164.6155782,-0.275932229,1.564269356,-0.962312101,-1.006992805,0.279223989,-0.74840294,male,no,-1.353910144
-134.620396,-0.735958546,1.492528322,-2.080555508,-0.94918963,-0.321032187,0.680214735,male,no,-1.210234225
176.5643395,1.933663907,1.410497858,-0.135188331,-0.522229214,-0.419961501,-0.466780091,female,unknown,0.466349565
-37.42625214,0.028170683,0.184616355,1.37434435,-1.859641771,0.74815607,0.132963046,female,no,0.364136555
-36.02529826,-0.344704869,-1.384591979,-0.959372222,0.890495186,-0.048788229,-0.37245829,female,yes,-0.754159757
-45.86388089,0.124884395,0.147169984,0.347843611,0.174544832,0.016460631,-0.55890505,female,yes,-0.602470592
33.53715473,1.478486721,-0.771202014,-0.782629901,-2.297042512,1.236989323,-0.838696623,male,unknown,0.604662043
28.36461322,-0.569832483,-0.769254257,-0.050607257,0.746445151,0.006605945,0.908639402,female,no,-1.420677803
-368.7406685,0.283121665,-0.30201668,-3.495708448,0.659032516,-1.211048699,-1.237844622,male,yes,-1.884523363
-147.1049468,0.561898101,0.821624635,-1.642298592,0.388277242,-0.253192587,1.072882768,male,yes,0.359503488
73.18890012,-0.465906327,-0.657535622,0.348487637,0.894007864,1.492699209,1.314509469,female,no,-0.273329791
-109.8325468,0.453093844,-2.169176306,-0.268278205,1.016894348,-1.196887873,0.60858766,male,yes,0.241787631
-122.4300239,1.495663665,0.377159275,0.021248079,-1.458325461,0.4355863,0.317134334,female,yes,-0.52150042
40.70878448,0.131784166,-0.638088185,0.359306272,1.466305875,0.241239435,1.093363604,male,no,0.892722791
273.2906332,-0.682274407,-0.802084467,1.296571306,1.776850704,-1.821669464,-0.159968786,female,no,2.483076149
213.7166386,1.780118508,-1.713844099,-0.950128014,-0.8683986,0.326821952,0.125441181,female,unknown,-0.107441743
145.9659711,1.847097834,-0.068100783,-0.97516852,-1.716790072,-0.790161555,1.28361013,male,unknown,1.272148787
-12.54439245,-0.841851817,-0.849356376,0.009267776,0.45383714,0.416952994,1.28183034,female,yes,0.125940263
141.6092482,-0.741318012,-0.755556268,0.114432553,1.676829902,-1.480346028,-0.472899911,female,unknown,0.005973316
-72.49499285,-0.316847162,0.721941482,-0.884267349,3.043006442,-1.669755526,-0.199010452,female,yes,-0.288373335
-150.3639268,1.26990178,1.199665724,0.767828888,-0.957881238,-1.230893596,0.605434869,male,unknown,-0.986560198
-66.63729639,0.948318305,-0.253924891,-0.127244498,-1.553033642,-1.418014867,0.220579198,female,yes,0.754908459
22.48014206,-0.437549947,-1.301336942,1.877288377,0.535952522,0.918433721,-0.183328416,female,unknown,-1.392741018
40.96273022,-1.555362682,0.413079055,-0.195388666,0.012899231,-1.045521397,0.409062849,female,no,-0.09788789
-66.69048191,-2.052110142,-1.452861486,-0.376583168,-2.371679259,-0.008005111,0.661679985,male,yes,1.00488717
119.7355571,-1.22735071,1.294943114,0.285678199,0.087117255,0.398140991,0.95580794,female,unknown,0.398571838
-6.615606709,-2.707377115,-0.77126668,0.077631643,0.961910393,-1.682098327,0.291689852,female,unknown,-0.134069211
221.6938134,1.477348405,-0.803289306,0.231555984,1.883616659,1.518184865,-1.018775611,female,no,-0.001407756
246.4722483,-0.778009346,0.141097201,0.051551359,-0.150069356,-0.506375979,-0.508755505,female,no,1.506377048
-241.2277763,0.915340973,-0.191874862,-0.764631148,0.399046817,0.398392116,-0.891602749,male,yes,-2.319921246
81.03353935,-0.962499777,-0.511057495,-1.185777947,-1.073132995,-0.379178439,-0.923881112,female,unknown,-0.59169562
136.9567796,0.166824485,-0.316867548,1.632692022,1.568295551,0.982527489,-0.118512312,female,yes,0.551951113
100.2942951,-0.270951225,0.721742688,0.200642167,-1.08723965,0.603391606,0.829063874,male,no,1.44727631
35.00290971,-0.481275985,-2.003021293,0.753037138,0.681101151,-0.447854723,-1.241364979,female,unknown,-0.495570743
-65.24895482,1.143521078,-0.582715847,0.733670124,-1.331445817,1.84080627,-0.131010381,female,unknown,-1.577698216
-13.5515723,0.571050204,0.590432521,1.360719719,0.274455084,-1.676855357,0.956932448,female,no,0.785577961
-40.6857171,1.413408657,-0.126781081,-0.234176347,-0.373650378,-0.995117725,0.000679755,female,yes,-0.772031243
345.8286194,2.104470425,0.498418699,1.329941071,0.903453775,0.708561337,1.467410101,male,unknown,0.587056502
28.45003174,-0.187244742,-2.549224319,-1.166453178,-1.466206556,-0.312269671,0.17696947,female,yes,1.200825303
-103.2508068,-0.655642708,-0.00945898,-1.793572604,-0.243885978,-1.366111578,1.340566141,male,no,-0.27048562
-131.9223039,0.07546747,-0.351996369,0.457848524,-1.564110693,0.846385807,-1.506240955,male,yes,-0.070521946
72.61170751,0.129855147,-1.451536208,0.999193305,-1.594453248,-0.569306313,-0.536603068,male,yes,1.648249441
-13.313046,0.633687438,2.511935525,0.770183395,0.392001383,1.121757048,-1.859533884,female,yes,-0.124338218
53.47946093,-0.811961411,0.464936295,-0.502895653,-0.820643694,-0.714669828,-0.632427751,female,no,0.130396839
-221.294343,0.677422906,-0.630696604,-0.0606168,-1.063905052,-1.56981117,1.177604249,female,yes,-0.813820072
-108.9763444,1.482020291,0.177408444,0.496664214,-0.581547397,0.1527106,0.484612371,female,yes,-0.686256711
178.5224826,-1.384115195,-0.019748548,0.707297706,-0.011796309,-1.253679449,0.518140598,female,unknown,0.875230328
-274.210958,-1.117363534,-0.512598603,0.839225708,-0.690020124,-1.426559835,0.85986415,male,yes,-1.024719801
-22.29491722,1.908162962,-1.058259735,-1.583945508,-0.378308262,0.305990102,0.412650349,female,yes,-0.008354786
-143.5816863,-0.429764851,0.110252061,0.209336197,-0.946286447,-0.460490288,-1.252590314,female,yes,-0.520603371
310.2070902,0.479373665,-0.192472217,-0.728576635,2.9137064,-0.527765361,0.653630571,male,no,1.637815969
74.06338758,0.076672049,0.696429639,1.408734151,-0.745159788,-0.170577431,1.426890283,male,unknown,-0.1174419
46.41681895,-0.020324216,0.825596719,2.023978135,-2.04833872,-2.151731194,-1.777210743,female,unknown,1.660874522
-43.32225002,-0.152182362,-0.583909594,-0.018355766,1.058127531,-0.865965414,0.233489358,female,yes,-0.15423147
78.76010514,-0.874177677,-1.01085036,0.160166487,-0.908226519,-0.952538191,-1.153746833,female,unknown,-0.85608756
-34.10151197,0.176296853,-0.98170253,1.627141107,1.478606581,-0.193298331,-0.539581061,male,yes,-0.475233482
287.2064016,-1.549178672,1.618636996,0.436331144,-0.487919513,-0.308537985,-0.554488923,female,unknown,1.627257914
-26.6915851,1.218484484,0.082997472,0.188138205,-0.445091253,-0.088264513,0.109262654,male,no,0.387334578
-142.8116324,0.212628216,-1.061630692,-0.029231064,-0.219884907,-1.541050054,0.433797776,male,unknown,-1.484045347
72.91148599,-2.558022739,0.781438742,0.581618173,-1.34447189,1.076546445,2.905930433,female,no,1.701164694
108.415352,-0.231771464,-0.112252688,0.700696005,-0.137557985,-0.124056629,0.57922499,female,unknown,-0.798494789
60.12166556,-0.468830303,-1.243309215,1.090230761,1.148437862,0.238198495,0.102916018,female,yes,-0.073373874
-75.27701756,-0.388442337,-0.057758672,0.090394802,-0.694104109,0.285427211,0.953113064,female,no,-0.626161834
160.6153347,0.519584775,0.408735223,-0.515292848,-1.000324432,0.595527508,-0.411635384,female,unknown,0.896974066
-93.22832301,-0.616061071,-1.480119414,1.307918865,0.65011059,1.582900618,1.149221016,male,yes,-0.836433316
-48.96969311,-0.193293235,-1.239715034,-2.229816403,0.62543334,0.668739563,-0.573862967,male,no,-0.93978879
169.2043754,0.709087226,-0.318643058,0.506231765,0.058860802,-0.373755057,-1.045074066,female,unknown,0.241057547
42.55448893,-0.015198157,-0.767736358,0.772765495,-1.108689095,0.439379159,2.404457257,female,unknown,-0.221217185
261.8042332,-0.538261403,1.971587,0.646402251,0.794026082,0.559227777,-0.262346588,female,unknown,0.852446392
104.6402136,0.519619082,1.637912072,-0.035710483,-1.518349826,0.034676566,1.200308984,female,no,1.037241409
100.2272869,-0.903895205,-1.325091047,-0.178917459,-0.425161772,0.534448435,2.563837388,male,unknown,0.842879138
-229.1929793,0.440229403,-0.868379289,-0.660202275,0.194232507,-0.339282322,-0.989186901,male,yes,-0.615848034
181.4953753,-0.34364392,-0.704064435,0.487202027,0.706404865,0.194759712,-0.931853765,female,unknown,0.574664198
-126.8840525,1.378322243,1.475654766,0.829244352,-1.234245415,0.251402758,-0.359659748,male,yes,-0.181250344
139.2255472,0.907300595,1.204657881,0.838016533,0.547782405,-0.259507746,-0.026951616,female,no,-0.825674127
-190.0664402,1.467918434,-0.27276469,-0.535819894,0.222559107,1.582483258,0.030539135,male,yes,-1.762141778
-31.40955683,-0.28111347,-1.147128182,1.209534668,0.392489733,0.106811863,1.319838293,male,no,-0.765289334
-105.2480727,0.220479046,0.204664232,-0.253473447,-0.880769808,1.418296138,-0.199804913,male,yes,0.03942451
116.2122185,-0.010849581,0.015939523,0.032268149,-0.185790569,-0.125649568,0.256351814,female,unknown,0.585216916
150.6294813,-0.143226353,-0.252683194,-0.721395505,0.859142269,-0.586782463,0.914585293,female,no,0.220052248
32.02554697,0.511311572,0.023055548,-0.173122452,0.092794729,-0.192531089,0.254630087,female,yes,0.298802517
151.9015451,-1.205729219,1.38382741,-0.16080172,1.69183761,-0.094836972,1.458879898,male,no,0.342518917
109.9896515,-0.091109218,0.711751457,-1.539695518,-0.162184323,-0.820564293,-0.605708672,female,unknown,0.622062578
17.02093155,-0.126596574,1.18130641,-0.138104,0.500989897,1.693170271,0.889847441,female,yes,-0.512808633
-53.63209978,-0.397264843,0.875099269,0.178318528,0.363006805,-0.311480007,-2.241425002,female,yes,-1.017092445
-47.63067149,0.3579528,1.526317123,0.206540672,1.1559054,-0.809861477,-0.568749996,male,yes,-0.145603943
-13.5699129,-1.472843476,0.845034313,0.273027622,-0.961663133,1.270147244,-1.282331094,male,no,0.471582627
19.92824936,0.097117279,1.245559359,1.816532045,-0.407123055,-0.407389069,0.887175309,female,yes,1.4345587
304.2407487,-0.555799981,-0.147190551,1.607800203,0.95651741,1.445536927,-0.577477138,male,no,2.125882301
151.1129203,0.550312951,-0.862690363,-0.619534286,0.056715653,-2.322540235,0.946699617,male,no,2.026885569
136.2245555,-0.434193855,0.853038584,-0.715613652,-0.209861744,1.022499002,1.233639515,female,no,1.277076073
-45.90654614,0.61217021,-0.455728092,-0.071086568,0.118312568,1.427073858,-1.254909507,male,no,-0.676257033
-103.8333901,1.057592563,0.098047314,-0.643042481,-0.81090808,-0.627491618,0.853851171,male,unknown,-0.998800015
-55.13214793,0.273037163,-0.378725585,0.711493612,-2.126481195,-0.449762397,-0.594374591,female,yes,1.053248357
-69.46118349,-0.432427247,-0.758802207,1.347267258,0.09377744,-0.916008922,1.29613979,male,yes,0.627050243
66.47892967,0.252219587,1.297045814,-0.322045413,-0.643694419,0.438628954,2.203568398,male,unknown,0.230177052
-9.152243564,0.434849106,0.416963402,-1.868898949,1.178628347,-0.742183777,0.981871973,male,unknown,-0.843617051
-99.26149428,1.11219953,-1.438685601,0.911566759,-1.148312135,0.248422448,0.999441774,female,no,-0.993409805
-142.3726286,1.500654136,0.768653802,-1.0289833,1.315791249,0.259746108,1.722464573,female,no,-2.701993243
-234.7195466,-0.372502114,-0.861031677,-2.011014787,0.098734602,0.704978859,-1.043993079,male,yes,-0.566741471
130.8036839,-0.444693149,1.365367016,-0.771331001,-1.415951635,-0.317813596,0.887626096,female,no,1.552116047
-242.3511406,-1.242992669,-0.260029338,-0.407439314,-0.235310597,0.899126919,0.460210276,female,yes,-1.638510346
264.9535923,-0.189758674,-1.128952506,-0.072931114,1.817150707,-0.508424266,-1.170003726,female,no,1.355830281
-33.14808288,-0.306657204,0.530736706,0.050650396,-1.613367392,0.913463918,0.602374394,male,no,-0.014975925
-16.51385267,0.949597762,-1.301625538,-0.460781574,1.017808911,1.272279984,-0.185025299,male,yes,0.598720861
-39.85199517,0.886413617,-0.020767766,-1.439242001,-0.753283937,-0.99049418,0.151987534,male,no,0.522286814
-164.8005774,1.537694705,-0.497900022,0.720676568,0.956838204,-0.735476716,-0.515005136,male,unknown,-1.770508151
-144.6512059,-0.87961898,0.018207834,-0.715154791,0.428218403,0.774472374,-1.185915463,male,yes,-1.451743493
167.2114702,-0.291818848,-0.318091829,0.210243689,0.154111162,0.432303292,1.136990805,female,unknown,0.481538728
116.8269869,0.483820848,0.149946093,2.568453323,0.289467966,1.6249488,-1.189897861,male,unknown,0.827357375
212.3766443,0.266060158,0.315179648,2.218284417,0.637334488,2.114045111,-2.050775167,female,unknown,0.044508062
-30.0806628,0.234830033,-0.631207042,0.839983981,0.136593211,0.509847249,-0.56583629,female,yes,-1.172901704
1.553402412,0.182264343,-0.282473148,-1.190364891,-2.027138018,-0.829874132,-0.924050381,female,unknown,0.535907888
-167.052637,0.256257833,0.049696796,2.483362956,0.163949007,0.727455058,-0.669649102,male,yes,-0.548719307
65.70673106,-2.429725773,0.569738884,-0.351424527,-0.400587621,-1.091790317,-0.827679313,male,yes,2.542225068
-141.7396403,-0.90256626,0.379263822,-0.677039912,-1.120182176,1.542709352,0.406519279,female,yes,-0.978180976
47.18704871,-0.271218635,0.874102417,-0.19381221,0.991398378,0.088765902,0.966146715,female,yes,0.534932639
12.15481517,0.608323147,-1.700019457,-0.397577219,-0.36842408,-1.147284273,0.997408581,male,unknown,0.336115865
-76.51454232,-0.025520214,0.948219238,-1.350995985,0.220337107,-0.686811701,-0.440729877,female,no,-1.228386019
24.41825263,-0.217645646,0.117084253,-0.902428593,0.555378846,1.473647778,-0.06534105,female,yes,-0.973943439
-125.9190495,0.057900635,-1.172110487,0.441494836,-1.057822598,0.016554589,-0.219517916,female,yes,-0.644354137
46.45963767,-1.500019213,-0.343228106,-0.083704731,-0.422012267,2.078336428,0.657030004,female,no,-0.922932159
-74.37488197,0.979164094,1.207624264,-0.318507021,0.202390521,0.150388509,-1.742135432,female,no,-0.94879514
162.9130649,-1.651529144,-0.211143273,1.200268609,0.606415885,1.02270754,-1.914725713,female,unknown,-1.603323678
103.6163846,0.202977,0.570724584,2.590095483,1.480159002,-0.383337338,1.794598025,female,unknown,-0.933728315
13.14792649,-0.704737906,1.163657111,0.878486754,1.567645323,-0.746184662,-1.021542094,female,yes,-0.683210963
310.1237638,-0.320996261,0.367760064,-0.241304069,1.654519334,-0.39234846,0.699594525,female,no,2.08470369
40.39762003,1.359774386,-1.362063848,-1.258910149,-0.677641729,-1.445422651,-0.72212398,male,yes,1.290809825
114.3550961,1.047014795,-1.676901718,-0.546577489,-0.170121188,-2.174383069,0.814258722,male,unknown,2.733898988
-9.754458073,-0.8655899,-0.384199611,-0.601211753,-0.134154164,0.575560577,0.808527606,male,unknown,1.041762694
-124.4494292,0.774918537,-0.68639805,0.140234925,-0.756579873,-0.154060355,-0.364463745,male,yes,0.904223083
-50.33001255,-1.038712215,1.536195093,-1.216426577,0.921486832,0.626866839,-1.065616052,male,unknown,-1.291196313
217.1441875,-0.55764797,0.329838329,-1.146571684,0.079309033,0.897851444,-0.502773374,female,yes,1.991341948
-25.10468146,0.321003324,-0.230567965,-0.488750261,-0.118696024,0.196200785,0.186312355,male,yes,0.733297032
0.28273324,-0.534187294,0.300162842,0.859749458,0.164812972,0.94371435,-0.803067916,male,no,-0.095206584
133.1399932,1.267789039,1.773589068,0.124088816,1.78039954,1.29779388,0.609009637,male,unknown,-1.065188781
-97.16630596,0.738252447,2.259872745,-0.535499552,2.665790176,-0.165486513,-0.21602997,male,yes,-1.070295355
226.4175977,-0.183980064,1.892591229,-0.867174581,1.543828459,0.033739637,0.197529469,female,no,1.255708582
-17.28957611,0.954558599,1.064065499,-0.156267243,-0.300665107,-0.28477414,1.20073302,male,no,0.330104247
116.3527886,-0.324704892,2.080063776,-0.054414207,-0.881872248,-0.370918885,0.636667469,male,no,1.983141289
-43.33782784,-0.630579543,0.673552966,-0.35149929,0.881366509,-1.044177359,0.31355008,female,yes,-0.043248781
-9.317838178,-0.52633015,-0.187057197,-1.235379503,0.008689224,0.782712322,-0.066623678,male,no,-0.399189403
-21.8544871,-0.158656426,-0.206385874,-0.636776611,-0.502344655,-0.243624217,-2.138609072,male,unknown,-1.436607394
-144.8301964,0.896993038,-0.402480287,1.97712862,-1.023162061,-0.019568436,0.63241969,male,no,-0.907343173
-56.44103746,0.277008815,0.943369009,-0.277803673,-0.793011162,1.156609537,1.155954186,female,yes,-0.240760401
-19.06274356,-0.726193841,0.838649631,0.027860521,0.091335503,0.559738209,0.314638765,male,yes,-0.256914492
-139.408523,1.657074122,2.000446971,-0.95206973,-0.937902559,0.069834455,-0.223452707,male,yes,-0.477753674
-55.93425405,0.027741279,0.418908833,-0.880020618,-0.565379315,0.15061457,0.84852335,male,unknown,1.069592962
-144.4204646,0.174240551,0.379914757,-0.018263691,0.65819532,0.513301051,0.235899028,male,yes,-0.211239221
-85.92891994,-1.976432613,0.457856953,0.168530401,0.845163399,-0.848785261,1.010411271,female,yes,-1.283243659
41.01992034,2.180866249,0.764863188,-1.204223293,-0.466019946,2.655969535,0.649265217,female,unknown,-1.377857736
180.4985806,-0.894439017,-0.491352227,-1.095084346,0.722587623,0.23885712,0.938918475,male,unknown,-0.145051208
-185.6935611,-1.006497757,-1.533886239,-0.607023042,0.197181439,0.950884692,-0.043538145,male,yes,-0.798049944
92.63783641,2.277282778,1.291591212,0.242573543,-0.64484707,0.56508223,-1.901769162,male,yes,2.509449332
19.52543153,0.375915491,0.812186612,0.724638848,-1.072819543,0.226453356,-1.259948981,female,unknown,-0.225134875
200.5447631,-0.81632692,0.817464231,-1.722134056,0.510245828,0.804698904,0.491715565,male,unknown,1.209774919
100.1905411,-0.409729071,0.288773121,1.102365778,0.701836664,0.459651101,0.657860824,female,no,0.276576084
5.564771476,-1.832654139,-0.506888478,-0.694443567,-0.904401612,-0.884562608,0.02506024,male,no,1.139972837
42.67589831,0.284221095,-1.768085577,-1.000956202,-0.085875672,-0.631889592,-0.635118616,female,yes,1.139052762
9.551373492,-0.822864486,-1.346421948,-0.590602393,-0.635674644,0.080534505,-1.803278442,female,yes,0.673485366
-27.45899193,1.755241662,-1.042431349,-1.923301304,-1.09976422,-0.590282914,-0.936382444,male,no,0.44354748
118.4505028,0.909071489,1.35993664,0.436817809,1.373115415,1.481819362,0.16582429,female,no,-0.259967416
-133.8793945,0.882354147,0.072826735,0.13730454,-0.966693636,-1.218054861,0.287032792,female,yes,0.017377523
-82.29591099,-0.811216412,-2.187765249,1.975895352,-1.196200351,-0.078314832,-0.786667057,male,no,-0.554081669
-70.57126616,-0.408340589,0.560893029,1.229901976,0.339075993,0.144329195,0.172282687,female,yes,-0.989381147
-167.2246293,-1.322504332,0.104167732,1.867782104,-0.433567616,-0.249300545,0.141279925,male,no,-0.865519998
-46.56153157,-0.549857273,-0.314346417,-0.905033678,-0.416447795,1.129728522,-0.304629029,male,unknown,-0.519630521
150.6718684,-0.053173129,0.66098304,-0.178096647,0.873522406,0.266671573,0.51690416,female,yes,1.122339475
209.1955894,0.801296566,2.170867297,-0.920813625,2.447687007,-0.565465324,-0.46554147,male,no,1.464356309
86.7114378,0.721379964,-0.062872208,1.010651679,0.334668896,-0.567467885,1.596022523,female,no,0.45534023
-234.056954,-0.363049289,0.030511018,2.880922221,0.019521509,-0.569287849,1.159790752,female,yes,-1.31420951
-37.83672289,-0.586669612,-3.266396137,0.434905248,-2.621135875,0.40349755,-1.605120751,female,unknown,0.356332786
167.5065926,-0.648686312,-0.526326952,1.051779216,-1.150275953,1.586504129,-1.508023029,female,no,1.188215319
164.0896977,-0.76912155,-0.898729702,-0.545798649,2.919848321,-0.496957942,-0.18961341,female,yes,0.566127027
15.94801449,0.338260696,1.480408037,-0.530085227,0.012917551,0.449466976,0.356384227,female,no,-0.409490175
312.4192491,1.225268521,0.721212013,0.813512549,0.152132493,0.637960135,-1.413030174,female,unknown,0.897001048
-0.947055762,-0.610576855,0.594999774,0.191342897,0.529607882,1.523612231,2.016595536,male,no,-0.452524496
37.91495404,-1.189836862,1.542539262,-0.533203295,-0.496935894,-0.584153843,-1.041148044,male,unknown,0.467711561
