B,C,D,E,F,G,H,I,J,Response
-95.86468637,-1.044092161,-1.750130203,-0.821071933,-0.390462241,1.146397998,0.302012814,unknown,no,0.421821763
-49.09640391,1.886387578,0.545865668,-0.953133347,-1.451772747,-0.743351725,0.057671441,female,no,0.41168766
30.89996436,1.566724309,3.454200638,-0.942909921,-0.584436627,-0.341020208,0.818409538,female,unknown,-0.492750358
-83.67528066,-1.148151762,-0.140404593,0.199664654,0.042422646,-0.816846685,0.910624166,female,no,1.308099882
255.7385416,2.499529352,-0.342148787,1.148695552,-0.090212528,-0.549423553,-0.532647318,male,no,0.014471364
-339.828613,-0.980507336,2.014926497,-3.257980254,-0.892330275,1.836009134,0.334242234,female,no,-0.459785959
-160.8119156,-1.552865061,-0.486977847,-0.767446951,-0.616649395,-0.237137193,1.096601274,female,no,1.690682727
100.9273898,-0.005630575,1.286819665,0.560620206,0.05865812,1.311457158,0.089719181,female,unknown,-1.030167034
58.74164285,0.798419219,0.811939856,0.550584834,0.722132623,0.200563289,-0.308137704,female,no,-1.587471073
-294.4430938,-0.277859889,-0.477969993,-1.154410686,-1.417564619,0.960902019,1.130245741,unknown,no,-1.029612312
229.312629,0.055393584,1.130421949,-0.177212928,1.182889942,-0.213278805,0.684694134,female,no,1.087682883
-105.2312051,-0.538633974,-2.729249798,-0.670748829,-0.648761916,-0.429749986,0.280078177,unknown,no,0.947710076
10.17316516,0.138878544,-1.697338265,-1.252991423,0.053157258,1.03427071,-0.339652782,unknown,no,0.832358775
-129.7060938,-0.596642912,-0.157645164,0.671242806,0.246390959,1.151244281,-0.57357349,male,yes,-1.569573514
-205.3239077,-0.234892006,-0.253199122,-0.611724779,0.397686344,-2.65860063,1.276971969,female,no,-0.193221081
-108.8847448,-0.976378748,2.283145919,0.053442733,0.126268292,1.338181782,-0.91231593,female,yes,-0.082267538
-473.656336,-0.464931913,-0.818681119,-0.145125507,-2.734319516,-0.764698392,-0.1036651,unknown,yes,1.127286498
171.5743198,2.492825237,0.928090699,-0.330479408,0.773659344,-1.315941511,1.322630475,unknown,unknown,-1.534099856
172.4651436,1.200213607,-0.0826185,1.633069919,-0.887893547,-2.335741276,0.184063743,female,unknown,0.222978459
-165.6737166,-0.694468596,-1.219258147,0.41606915,-0.884013968,-0.017121866,0.106161166,female,no,-0.120285777
-22.04040063,0.111597916,-1.167117122,1.493293972,-0.877743354,0.308492674,0.0818638,male,yes,0.898453683
-377.0424657,-2.034694527,-0.689514965,-1.842499913,-0.557285434,0.128888685,1.25205934,female,unknown,-0.758490121
374.7214231,0.922879575,0.266984796,0.634495438,1.045083407,0.976285844,-1.07326535,female,unknown,-0.001939229
-305.7344817,-1.743753733,1.287242731,0.894787291,0.207416561,0.665013317,-0.322156275,female,no,-2.523124244
-20.73038189,-0.562205035,1.885242586,0.368847918,0.628971616,-0.201185229,-0.394151127,male,no,0.093708148
336.0497151,1.055518073,-1.244594249,-0.504764128,0.263213422,1.742581771,0.985237514,female,no,2.03360172
-266.7669941,-0.383687366,1.163085709,-1.340382451,0.128690376,-0.197232883,0.005155152,female,yes,-0.534477991
-256.1367791,0.458062624,0.298549467,-1.120421643,0.775223866,0.779697933,-1.094716156,unknown,yes,-1.76077321
61.10461229,-0.017977685,-0.853286836,-0.288707186,0.717719484,-0.649351065,-0.821436659,female,no,0.057013579
213.408295,0.167581255,0.226637136,-1.674848496,1.281845162,-0.152315074,-0.914916772,female,unknown,1.431865046
-364.0836808,-0.64968356,0.526356949,1.482419025,-1.164269786,-1.123213451,1.997993275,male,yes,-1.759765098
160.2336573,2.519926551,0.32051054,0.90880648,-0.018283273,-3.071456408,0.540827144,female,unknown,-0.660817469
165.5945668,-0.387890452,-0.579126968,0.912312809,-0.443287751,0.573145636,-0.120649855,female,unknown,0.096230335
5.511851799,-1.291624223,0.537778537,-0.081963416,1.51906345,0.515736649,0.024920381,female,unknown,-2.003535321
-303.5765741,-0.376203928,-0.343003275,-1.414114072,-0.765571684,-0.026666278,0.507201226,female,no,-0.990347437
-202.2267146,-0.473851478,-0.097808235,-0.482230126,-0.032287132,-0.069343839,1.275111743,unknown,yes,0.251402213
-50.60942302,-2.214877397,-0.71776889,-0.135258791,0.456103394,-1.41219554,1.254868908,female,unknown,-0.108960266
-260.6682339,-0.338386287,1.90565197,-2.179748937,-0.507480558,1.971807244,0.313121896,male,yes,1.178422756
-364.2314496,0.330882569,0.703551353,-0.499965306,-0.335306559,-2.765674147,0.086837324,male,yes,-0.32578968
-59.25011664,-0.076833629,0.911693661,-1.630591999,-0.169529382,-0.527580165,-1.24902452,female,unknown,-0.135619054
-183.8491309,-0.079191344,-1.657898461,-0.097750988,-0.227015156,0.003502826,0.345221428,female,yes,-0.22901327
105.5013713,0.828073274,-0.105240869,0.977258908,-0.232589357,-0.664113314,0.484223106,female,unknown,-0.772256449
44.68767869,-0.117477224,-0.272347583,0.118594875,-0.433259702,-1.285774294,-0.285824845,unknown,unknown,-0.120427879
-174.4188369,-0.744332788,-0.218268847,-0.888176597,0.147665075,-1.65206329,0.02458617,unknown,unknown,-0.731073786
-80.97198814,0.00649627,-0.803162989,-2.347697548,1.05398312,1.441679499,1.332464264,unknown,no,-1.520575842
239.4266472,-0.087848222,0.949223651,0.833234675,1.079171061,0.041429508,1.893024311,female,unknown,-0.138185147
-69.35688479,-2.288754905,0.581592006,-0.096485389,0.195460167,-0.813018593,-0.172304299,female,unknown,0.971582898
-158.3606321,-0.5394002,-0.005386013,-0.119813528,-0.792638836,-0.489119922,-0.943463413,male,no,-0.155229592
5.443114901,-0.546864907,0.075249132,-0.306757028,-0.39918586,0.484491558,1.064946676,female,unknown,-0.231622157
-2.67997571,2.363626112,-2.166479685,-1.064411881,-0.403323833,-1.433840744,-0.953728392,female,yes,2.143953239
340.8710949,0.421069697,-0.787804745,1.438337355,0.42784445,0.61768286,-1.315379772,female,unknown,-0.002307838
-70.50032885,0.899281971,-0.890892332,-0.930969757,0.164408177,0.754385922,0.307557416,unknown,no,-1.606595503
-30.9452541,0.83332207,-0.505136676,-0.479856005,-1.198242851,0.261856173,0.766029698,female,unknown,-1.196482878
203.6449445,-0.758263327,-1.001599468,2.220253342,1.280750075,-0.151011624,-0.239921028,female,no,0.012541617
214.0930676,1.017068853,-0.05933397,-1.309426645,0.445041399,2.133511316,-0.096728396,male,unknown,-0.981117354
382.0773813,0.280408373,1.452835562,-0.221747692,-1.096094188,1.315787558,-0.160107882,unknown,unknown,1.81788449
-188.326026,-0.643489644,1.222624451,-1.615445533,0.542531466,0.659370706,-1.045787766,unknown,no,-0.772129925
-61.69050029,-2.119404818,-0.722342417,0.171096927,-0.409822425,0.591647404,0.430053784,female,unknown,0.582338237
-67.48018816,-0.602316906,0.644372434,-0.472316093,0.776497703,-1.777730045,1.102933384,female,no,0.931526292
-273.6147854,-1.682144458,0.119834998,0.107327997,0.956949961,-0.250345421,0.904558983,female,yes,-1.124014573
-324.647163,-2.029797687,-1.148093515,-0.84201562,-0.956582569,-1.190712018,-1.969197261,female,no,1.651399251
-61.69426493,0.078347987,-1.158007411,-0.774960949,-0.098697921,-0.058745485,1.583987245,male,unknown,-1.205614506
-61.02189374,-0.283723241,0.507313763,-1.942374161,0.605099826,0.13164897,-0.544050811,male,unknown,-0.092085285
136.8387672,0.046976468,-0.972295978,-0.396314711,-0.28090466,0.274899066,0.618193867,male,unknown,0.470806447
-9.493022025,-0.607949779,-0.038537782,-1.514214509,0.083024932,1.277983354,-1.672359989,unknown,no,1.197316425
188.3898862,1.858693885,-1.295911807,0.942091234,0.211104358,-0.737260451,-0.596659067,unknown,yes,0.438784637
-17.62436565,0.893652301,0.104639449,-1.100573547,1.077457968,0.904001457,-1.818089472,female,no,-1.265926485
-11.42076091,-0.520110493,0.223483742,-0.519438661,-0.308401304,1.796285215,-0.516313233,female,no,-0.032053218
74.79190189,-0.118735753,1.418927838,0.130692111,0.940029577,0.748133053,0.611270204,female,yes,0.185641829
-94.74487513,-0.098441789,-1.304928447,0.59315585,-0.14822468,-0.742644435,0.323622415,male,no,-0.580835137
-54.06928257,-0.186145618,-0.663420166,-0.432508403,0.226775357,0.462408987,-0.07201582,female,unknown,-1.258448127
-43.8264444,0.628009152,-2.583967848,0.987926896,-0.599610509,0.23531552,-0.38209838,female,yes,0.244575961
95.90056967,-0.595409385,0.407890108,-0.553458417,1.309527978,-1.986341007,-1.779392972,female,unknown,0.232893477
-56.49702089,0.358714047,-1.345685039,-0.441815564,-0.533489607,0.008622006,-0.349434742,female,no,0.197165211
-10.39120032,0.725920975,0.031473387,-2.67178906,0.450386095,0.667973173,0.337322249,unknown,yes,1.469799841
-303.6945636,-0.890960662,0.482961119,0.018198564,-0.557365187,-1.866839492,-0.262093284,female,no,-0.643029765
67.35545327,0.206509064,-0.40653042,-0.98966408,0.246066225,0.041749125,2.202040345,unknown,unknown,-0.180916488
-152.7000629,-1.239507766,0.237830602,0.46254186,0.167620976,-0.915523092,-0.287628613,unknown,no,0.25147219
-95.32963321,-0.643345687,-0.394184157,-1.568225061,0.442421004,0.466847586,0.969074681,female,yes,1.443830563
-177.912744,0.072348923,-1.104013583,-2.117987008,-0.361254527,0.567217417,-0.364185635,male,no,-0.313905565
-168.1559169,-1.632381837,-1.655690997,1.373098359,-0.840790119,2.349732688,-0.567443205,female,yes,-1.074652516
-31.63990424,0.736582324,-0.254988498,-1.084127062,-1.406632161,0.72135855,1.006741738,unknown,unknown,-0.048626801
84.25902571,1.120433927,0.152411429,-1.572458016,0.830878645,0.0178356,0.242837579,female,no,1.003376938
41.5078843,1.545637108,0.855819995,1.424450919,-0.988547222,0.344039091,0.37703771,female,yes,0.100386172
-2.588557938,-1.253711872,-0.084730739,-0.009024365,-1.319511922,-0.527535207,1.726268503,female,unknown,1.159101987
153.9177003,-1.976549242,1.085532461,2.58699132,0.954256766,0.11909539,-0.428525561,unknown,unknown,-1.028766886
355.7109194,1.094894406,0.13579601,1.526574358,-0.514980955,0.244554827,0.059294329,female,no,2.748891304
-51.76097506,-0.093953996,1.765602216,-0.731937163,0.30331117,-1.923065313,-0.098157425,unknown,unknown,0.32112166
185.1817411,-0.468974596,0.255174662,2.309553601,0.617725739,0.329266926,-0.739585394,female,unknown,-1.249677401
58.98256744,0.361892131,-1.134105849,-0.406925214,0.927200716,-0.680826677,2.573198552,male,yes,1.059125287
-169.844623,-0.851567543,0.863600041,1.429244907,-0.630295517,-1.456035061,0.232380378,unknown,no,-0.998422687
134.3673505,-0.390496805,0.757748566,-0.81963437,-0.545218717,1.210704181,-0.004156816,male,unknown,1.736291748
-33.61480041,0.082411186,0.084343139,-0.821070858,-0.645858035,1.203194094,-2.807589788,unknown,unknown,-0.539276201
132.6521405,-0.99957783,-0.151531935,0.278788047,-0.510859133,0.958896982,-1.429023448,unknown,unknown,-0.827325584
-303.9681989,0.18201159,0.030505279,-0.989535246,0.673997834,-1.041084216,-0.710496176,female,yes,-0.197282317
-157.2580519,-3.01405007,-0.994415565,0.2956249,0.686214443,0.695721272,-1.603131132,unknown,no,-0.635814212
52.33109294,-0.104538274,-0.875459697,0.28774762,0.666287984,-1.024156822,-0.650926864,female,yes,1.504810012
315.9043755,1.078244113,-0.878694787,-1.122899006,0.178587246,1.109318975,-1.174354486,female,unknown,0.825361072
344.0282658,-0.181392102,-0.389642158,1.651910656,0.516141182,1.081867946,-0.322091275,male,unknown,0.108306622
-211.6276886,-1.104083993,-2.435793905,0.563115053,0.413306268,-1.986784298,1.443065894,female,no,-0.21731186
165.9879882,-0.8115982,0.095312724,-0.165914313,1.282586559,0.021993386,-1.228838796,unknown,unknown,0.629438394
85.66920338,-0.4595469,0.211446023,1.773435397,0.594591661,0.964844017,-1.023194862,male,yes,0.742579666
-154.1503099,-0.361319335,2.259941382,1.294362743,-0.037618153,-1.159051572,0.067983299,female,yes,-0.825975749
39.06671273,-2.477692676,0.947949282,-0.108714634,1.084363239,-0.079228106,0.798400301,female,unknown,0.849592308
186.3653808,-0.553385803,-0.037277915,0.289287612,0.443564967,-0.640438503,2.145427698,female,no,2.550374487
-174.9923288,-1.214055974,-0.539165116,0.368849487,0.637447171,-0.601653514,-0.081691147,female,yes,-0.374753544
-101.3901996,0.100730277,-0.18318533,-0.46973751,-0.497914218,-1.362980922,-0.095374725,female,no,0.96765179
369.4449784,-0.027664839,0.698292841,0.74811933,1.99618916,-1.326584472,-1.796253629,female,unknown,0.144433527
-47.23426898,-2.215095399,-0.884849633,-0.776493639,0.439502226,1.223760156,-0.472317345,female,unknown,-0.016260647
-365.7643606,-0.627752589,-1.206089437,-0.362785084,-0.980990616,-1.139539522,-1.004931158,female,no,-0.961569323
18.01384532,-0.442007242,-1.890429786,-0.051657315,0.476171031,0.205125919,-1.000226656,unknown,no,-0.158752874
52.70833004,-0.9516574,0.201454703,0.841925511,1.718984006,-1.578738765,-1.449254392,male,unknown,-0.647622745
4.416472284,2.335717733,-0.81196307,-0.64470355,-1.217615569,-0.430674316,1.727980718,unknown,no,-0.128279111
-81.64642066,0.749427265,-0.430958939,0.809470675,-0.489734434,-0.077573575,-0.664166619,unknown,yes,-0.032147235
-63.62907282,-0.006387256,-0.061988576,-0.174062686,0.60521128,-1.180286283,-1.230727286,male,no,-0.850853811
45.58202651,-0.022709568,1.251202594,-0.596496175,0.428769726,1.415550111,-0.287941364,unknown,no,-0.075163519
-162.4886966,-1.592988884,-0.239673647,0.200952426,-0.574314979,0.554310922,-1.139672143,female,no,0.355743548
193.3571257,1.171427328,0.860293062,-0.070120022,0.619687785,-0.569061917,-1.62099758,female,no,0.474346975
115.7757244,1.612647486,2.082198157,1.891234397,-0.207226931,-1.521374323,1.224402672,female,yes,1.637602513
-197.1061991,0.054610258,-1.224900916,-0.622731854,-1.748944569,-0.714212174,-1.353433976,female,no,0.886013146
157.1218927,0.624422126,-0.497894793,-0.321747996,0.692104715,0.301535943,1.593355922,female,no,0.740620218
429.342398,1.554822933,-1.904921042,-1.16301208,0.670043019,1.911404126,-1.043605668,male,unknown,1.261014396
66.22478724,0.870355929,-0.02886046,0.126578482,0.596206795,-0.10223873,0.422512929,unknown,yes,0.176884746
189.4705641,-0.16717883,-0.364034496,1.873320669,-0.051773254,0.204641278,1.429708976,female,unknown,-0.113676897
80.2507804,0.859188258,0.23003011,0.184551725,-0.20331371,1.160006562,0.057514829,female,no,-1.289313179
-136.6710528,-0.705087798,1.731692751,-1.041513257,0.54161674,0.097333348,0.38423125,female,unknown,-2.054006454
-243.1057211,-1.617281679,1.963282724,-1.639379427,1.543037639,-0.923179569,-0.036093921,unknown,no,-0.586653635
193.023806,1.054643931,-0.165134485,0.704874181,-0.241834176,0.075894512,2.477474736,unknown,unknown,0.063022859
-47.1515565,0.21729321,0.654863321,-0.137582088,-0.853116818,0.054999458,-1.611745789,unknown,no,0.093143279
-65.53014019,-0.686091819,-0.607840067,-0.932041898,-0.382250043,2.512422589,-1.329432374,female,unknown,-1.771133698
-108.1243325,-1.05845729,0.068932791,-0.073589954,1.11038783,0.666455963,-0.82098822,female,no,-1.891736641
-20.00694436,-0.962871709,0.80083397,0.858966117,0.796823355,-1.49183977,2.09872486,male,unknown,-0.60341487
260.3352272,-0.791729508,-0.754057053,1.332440316,1.279596122,1.832607744,-0.195424043,female,no,-0.071798136
-20.26737508,-1.330270805,0.434607017,1.348558839,-0.380185104,0.068596983,0.689001409,male,yes,1.196055303
-57.67459187,-0.614321926,-1.066086056,0.006889587,-0.08747318,-0.853166745,-0.959688565,female,unknown,-0.458498494
375.4617192,1.683250579,0.662438372,-0.504639154,0.489549735,0.47711036,-1.688151486,unknown,unknown,-0.281168051
86.07414978,-0.162763737,-1.37251333,1.841154821,0.607570777,0.774292394,0.963010325,female,no,-1.333721941
-46.78494332,0.699170191,0.549685698,-0.495144709,-2.098883696,1.346936844,-1.083718844,female,no,0.859788267
-85.5040395,-0.365256185,0.085378978,0.958024827,-2.014148262,-0.439716322,-0.717250032,unknown,no,0.734696059
-154.0758814,-0.347936787,0.988504685,0.118841773,-0.194991324,0.624755901,-0.240145862,female,no,-1.561660258
131.9932504,0.631917197,-0.470339194,0.262920413,0.283492219,-0.772707391,-1.349705004,male,unknown,0.179807019
367.30178,-0.703936878,0.582214922,0.704483906,0.522174682,1.418095055,-1.346900484,unknown,unknown,2.254875464
370.8846029,1.867173033,0.195890967,1.605465986,0.377630995,-1.332249047,0.86322776,male,unknown,-0.028321914
66.76603762,0.014181644,-0.034560782,-1.700506928,0.562500071,1.347730965,-0.734085747,female,yes,1.707899732
-14.48131171,1.747226093,-1.974110099,-0.631926409,-2.30145613,1.411627005,0.63029143,female,unknown,-1.922854408
-16.64971191,0.193569872,0.965287212,0.588073379,-0.649240752,2.371131172,1.085574555,unknown,yes,-0.998535475
-354.5305548,0.151558182,1.575820706,0.693854631,-0.481997108,-2.495017125,-0.207389519,female,yes,-1.727458351
-334.2182224,-1.436280793,-0.399730128,1.455022148,0.02277349,-0.416927186,-0.636125613,male,yes,-0.601018362
-271.2014806,-1.790641737,-0.150491495,0.394053866,0.354083952,-0.629697224,-0.815883422,female,yes,-0.447243008
149.754124,0.930599778,1.42471958,-0.668985597,0.163703227,0.521374148,1.614019353,female,no,0.493027313
34.47788631,0.958561352,-0.489678874,-0.485653398,-0.629524695,0.260330163,-0.342864271,unknown,no,-0.267955338
166.6345342,0.918282427,-0.514731978,-0.158141752,-0.492559163,0.836264078,-0.827787225,female,unknown,0.166988723
229.7207957,0.024777794,0.252134756,0.657905133,1.33925091,0.23712112,0.009417584,female,no,0.136713041
-35.88010178,-0.79033176,1.529176853,0.130681192,-0.223795788,2.284185455,2.00307991,unknown,no,-1.232282913
463.0733486,2.216709768,0.241391946,-0.07928385,1.74797741,0.836159064,1.04987791,female,unknown,-0.566930132
-59.09341059,-1.705880818,-0.623200373,0.074928328,-0.366755219,0.232534908,0.972362517,male,unknown,-0.505881005
-358.2077093,-1.684226288,-0.243645442,1.11903516,-1.190645592,1.219681179,1.035470925,female,no,-2.503546631
-5.638766343,-0.310573605,-1.067278644,0.038643253,0.229613576,-1.237690515,0.35766016,unknown,yes,1.723402354
110.7968901,0.976661261,-0.067751662,-1.472306957,0.530674121,0.742538347,1.438145103,unknown,no,0.677797917
-201.950685,-0.609309339,-0.719278999,-3.735249,0.762446277,-0.625416681,1.337779236,unknown,unknown,0.479661751
-14.64842012,-0.260660467,0.926781913,0.076639072,-0.312391452,-1.106055747,0.357416284,unknown,unknown,-1.522606329
82.38803272,0.155136138,-0.228649873,0.056078471,2.013466735,-1.780089792,1.128751733,female,no,-0.295247835
133.7863176,0.576197267,-0.377790155,-1.486666734,0.432242617,1.254381455,-0.001972654,unknown,no,0.511950086
127.2878902,-0.609849581,-0.818285004,-0.355911864,1.71661424,-0.830699064,0.623554675,female,unknown,-0.214198778
81.59271884,-0.26153654,-0.598389101,0.36464476,0.152811995,-0.735562661,1.430427936,female,unknown,-0.618561543
54.31351897,2.373997918,-0.160805564,0.957683564,-1.816840343,0.258690146,0.135133261,female,yes,-0.006317038
30.54184196,1.749651864,0.04243903,-1.018629223,0.501829028,-0.276101191,1.349854906,female,no,-0.898883108
-430.1072262,-0.867516827,1.16536681,-0.725105921,-1.870901436,0.020146425,1.456646466,female,yes,-0.686529124
412.9660092,1.047236436,0.560887925,0.513649372,-0.403548197,0.629472953,-1.483797311,unknown,unknown,1.588526472
234.9263229,0.551472942,-0.125782842,-0.251731004,0.085809306,-0.28991859,0.891306161,male,unknown,1.572011696
-177.5319017,-1.008424176,0.049300597,-0.043260483,0.257906153,-0.152312407,-0.069228079,female,yes,0.743612434
-43.57750122,1.406149744,0.244679997,-0.162147427,-0.384573483,0.648517812,1.865202384,female,yes,-0.797827916
136.9228833,-0.292201122,1.910061755,0.027392246,1.654152266,0.737039791,0.686345411,female,unknown,-1.017862877
290.9587073,1.485022504,-0.834914793,1.022461789,0.477179275,1.014549679,1.485076326,female,yes,0.957859695
-179.4180658,-0.932527817,0.509538167,-2.551391641,1.282037476,1.042220298,-0.218782502,male,yes,0.698084436
-380.9886427,-1.608720386,0.997750072,-1.023153598,0.102742671,-1.118291578,-0.682193016,unknown,no,-1.243586027
160.6079487,0.730798592,-0.98161021,-0.970352664,1.426814103,-0.011302741,0.27764333,female,yes,1.539718316
111.0228656,0.623246494,-1.53192088,1.305273379,-0.223857043,-0.298132985,-2.105000351,unknown,no,-0.201009263
220.9532899,-0.481494521,-0.283918695,0.108034278,0.627653286,1.28148738,0.22326024,male,yes,2.456846472
-33.41748341,-1.066739155,-1.588176859,0.826045489,0.575461405,0.196715971,0.494500646,female,yes,0.14486323
36.35998034,0.432108176,0.326959602,-0.613768078,0.099283775,0.118539147,0.280163239,female,unknown,-0.718578662
16.19015173,0.091139396,-0.511962734,-0.472618836,-0.252349857,-0.796877003,0.845477134,male,no,0.778436998
-109.9284889,1.118926587,1.470669919,-0.846404478,-1.205997616,0.023335819,-0.394129339,unknown,no,-0.378538742
-70.8978271,0.427588674,1.270428524,-2.536027368,1.901400494,-1.273362141,-0.860119137,female,no,-0.098156798
-4.783026643,0.436528239,-0.766573992,-0.222643688,0.529728106,-1.255609043,0.923873661,female,no,0.195679109
-259.7622223,0.183151766,1.470788095,-1.240840539,-0.618424821,-1.91977148,0.334661638,female,unknown,-1.211558046
242.9919415,-2.289409126,-1.88880421,0.385846836,1.305224315,2.234069714,-0.476988555,unknown,unknown,0.747224492
-228.648703,-1.395985457,0.182385144,-2.085056392,0.720168234,-1.532088042,-0.211533751,male,unknown,-0.912631113
-160.5411728,-0.482619175,0.038724647,1.077170326,-2.386900742,-1.581303962,-0.448256814,female,unknown,0.343165015
299.5654545,0.739218541,0.334497835,2.225154433,-0.780590923,1.699462893,-0.345735923,unknown,unknown,-0.322525592
51.283906,-0.028489723,-0.347226722,-1.214149285,1.297093416,0.318126307,-0.192136597,female,yes,0.945788956
60.61307542,-1.265848327,1.458260211,0.657011835,-0.220758795,2.012074827,0.747247412,female,no,-0.169843467
-530.2740504,-1.531550398,-0.210157467,-0.746828019,-0.411461991,-1.097445091,0.414560765,female,yes,0.222202974
-55.42406993,-0.903140399,-0.389901048,-1.601330451,0.805262306,0.722966003,0.586906214,female,yes,1.938274901
59.90322649,-0.142410682,-1.168484955,-0.818981617,0.194537869,0.710328682,0.222922873,unknown,unknown,-0.200771759
112.8667623,-0.182810698,2.588804878,0.997371827,-2.018049554,1.011560605,-0.677181385,male,no,1.668730992
-54.63056889,0.364772575,0.112370197,0.845215691,-2.229283189,0.05068921,-0.636503051,male,unknown,-0.072651854
-294.7275308,-0.797739951,0.151770963,0.237141273,-1.126695305,-1.219295848,-0.288315296,female,yes,0.679671158
-230.8249108,-1.376313603,-2.449339033,0.252140626,0.22140341,0.105967743,1.99671406,unknown,yes,-0.244839955
95.3537126,1.175339432,0.249230091,0.286342457,-0.050072474,1.107580909,0.023833357,male,no,-1.649724483
-227.319477,-0.958355993,-1.432580511,-0.595485002,0.12464028,-0.116703652,-0.592801369,female,yes,0.080933148
-138.9540919,-1.035351783,-1.688353765,-0.777803413,-1.28722127,0.632423356,3.07429072,male,no,0.998626925
131.0495301,0.218101482,1.415913137,1.467399463,0.547179712,0.650405628,-1.062466962,unknown,yes,-0.139803489
-208.9829209,-0.456983615,0.482478618,0.055518563,0.458317648,-0.778863651,0.489217964,female,yes,-0.117544544
61.34038314,-1.552304508,-0.662509947,0.615280466,2.687782386,0.420389794,-0.722590437,female,no,-0.892263351
-29.42754713,1.519579064,0.120914928,-0.340831348,-0.483724755,-1.296133193,2.125257,female,no,0.352026825
150.4059811,2.007832885,0.232377846,1.575909252,1.408992158,0.442761941,-0.1283454,female,yes,-0.978248273
-17.03752457,-0.344486259,-0.939908912,0.540528935,-0.441724586,-0.470193893,-0.205896012,male,no,0.833861485
104.354181,-0.379099011,2.543053076,0.389492635,1.133433473,0.04845065,-0.415247189,male,no,0.411893314
-32.99475315,-0.280993118,0.542727447,-0.283713026,0.3999015,-0.894284978,-1.045463299,female,no,-0.137908179
-69.65210964,-1.918148287,0.490697835,0.584524466,-1.499298641,1.371871075,-1.662320626,female,unknown,-0.516981932
-155.5330054,-0.361010958,0.86465795,-0.432943138,-0.448495001,0.423514966,0.672613608,female,yes,1.066862639
31.34506613,-1.669686753,0.099379021,-0.828622777,0.945451901,0.676414745,-0.045390156,unknown,unknown,0.060381487
